"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 03 12:23:33 GMT 2022","Thu Nov 03 12:24:09 GMT 2022","35889","","Check student answers","","","","Check first answer",""
"passed","Thu Nov 03 12:23:13 GMT 2022","Thu Nov 03 12:23:16 GMT 2022","3259","","Search courses","","","","go to curriculums",""
"failed","Thu Nov 03 12:17:04 GMT 2022","Thu Nov 03 12:17:19 GMT 2022","15460","","Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Thu Nov 03 12:19:31 GMT 2022","Thu Nov 03 12:20:07 GMT 2022","36411","","Profile editing","","","","should assert profile page",""
"failed","Thu Nov 03 12:25:49 GMT 2022","Thu Nov 03 12:26:25 GMT 2022","35289","","Clear all created lerning items","","","","delete QA curriculum",""
"passed","Thu Nov 03 12:25:06 GMT 2022","Thu Nov 03 12:25:15 GMT 2022","8754","","Clear all created lerning items","","","","delete QA lessons",""
"failed","Thu Nov 03 12:15:23 GMT 2022","Thu Nov 03 12:15:57 GMT 2022","34375","","Invite user by 2 ways","","","","should invite by user menu",""
"failed","Thu Nov 03 12:20:59 GMT 2022","Thu Nov 03 12:21:43 GMT 2022","44337","","Create curriculum","","","","should create curriculum",""
"passed","Thu Nov 03 12:23:18 GMT 2022","Thu Nov 03 12:23:19 GMT 2022","1019","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Thu Nov 03 12:23:08 GMT 2022","Thu Nov 03 12:23:13 GMT 2022","4022","","Search courses","","","","search course by name",""
"failed","Thu Nov 03 12:24:25 GMT 2022","Thu Nov 03 12:24:56 GMT 2022","30598","","Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Thu Nov 03 12:26:25 GMT 2022","Thu Nov 03 12:26:31 GMT 2022","6462","","Clear all created lerning items","","","","delete QA course group",""
"failed","Thu Nov 03 12:13:56 GMT 2022","Thu Nov 03 12:14:57 GMT 2022","61338","","Register user","","","","can receive the confirmation email and extract the code",""
"failed","Thu Nov 03 12:17:46 GMT 2022","Thu Nov 03 12:18:27 GMT 2022","41812","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Thu Nov 03 12:13:38 GMT 2022","Thu Nov 03 12:13:41 GMT 2022","3454","","Login test","","","","should move to login page and log in",""
"passed","Thu Nov 03 12:21:56 GMT 2022","Thu Nov 03 12:22:09 GMT 2022","13678","","Create team","","","","should create new team",""
"passed","Thu Nov 03 12:15:16 GMT 2022","Thu Nov 03 12:15:23 GMT 2022","6461","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Thu Nov 03 12:18:27 GMT 2022","Thu Nov 03 12:19:11 GMT 2022","43105","","Create lessons","","","","should create lesson(text)",""
"failed","Thu Nov 03 12:22:20 GMT 2022","Thu Nov 03 12:22:50 GMT 2022","30671","","Complete the course which we have created in previous tests","","","","should ",""
"passed","Thu Nov 03 12:23:00 GMT 2022","Thu Nov 03 12:23:06 GMT 2022","5410","","Search courses","","","","open and close course lists",""
"passed","Thu Nov 03 12:23:06 GMT 2022","Thu Nov 03 12:23:08 GMT 2022","2611","","Search courses","","","","select Started Finished and All courses",""
"passed","Thu Nov 03 12:16:33 GMT 2022","Thu Nov 03 12:17:04 GMT 2022","31028","","Invite user by 2 ways","","","","accept invitation",""
"passed","Thu Nov 03 12:13:50 GMT 2022","Thu Nov 03 12:13:56 GMT 2022","6344","","Register user","","","","can generate a new email address and sign up",""
"passed","Thu Nov 03 12:13:33 GMT 2022","Thu Nov 03 12:13:38 GMT 2022","4610","","Login test","","","","should show landing page",""
"failed","Thu Nov 03 12:15:57 GMT 2022","Thu Nov 03 12:16:33 GMT 2022","35199","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"passed","Thu Nov 03 12:20:38 GMT 2022","Thu Nov 03 12:20:52 GMT 2022","13669","","Create course group","","","","should create curriculum",""
"failed","Thu Nov 03 12:20:18 GMT 2022","Thu Nov 03 12:20:32 GMT 2022","13629","","Create course","","","","should create course",""
"failed","Thu Nov 03 12:25:15 GMT 2022","Thu Nov 03 12:25:49 GMT 2022","34622","","Clear all created lerning items","","","","delete QA course",""
