"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Nov 01 13:40:36 GMT 2022","Tue Nov 01 13:40:40 GMT 2022","3292","","Login test","","","","should move to login page and log in",""
"passed","Tue Nov 01 13:42:37 GMT 2022","Tue Nov 01 13:42:45 GMT 2022","8212","","Invite user by 2 ways","","","","accept invitation",""
"passed","Tue Nov 01 13:48:30 GMT 2022","Tue Nov 01 13:48:33 GMT 2022","3017","","Search courses","","","","go to curriculums",""
"passed","Tue Nov 01 13:40:48 GMT 2022","Tue Nov 01 13:40:53 GMT 2022","5695","","Register user","","","","can generate a new email address and sign up",""
"failed","Tue Nov 01 13:43:12 GMT 2022","Tue Nov 01 13:43:50 GMT 2022","37851","","Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Tue Nov 01 13:40:53 GMT 2022","Tue Nov 01 13:41:55 GMT 2022","61620","","Register user","","","","can receive the confirmation email and extract the code",""
"failed","Tue Nov 01 13:47:39 GMT 2022","Tue Nov 01 13:48:10 GMT 2022","30579","","Complete the course which we have created in previous tests","","","","should ",""
"failed","Tue Nov 01 13:45:32 GMT 2022","Tue Nov 01 13:45:42 GMT 2022","10693","","Profile editing","","","","should assert profile page",""
"passed","Tue Nov 01 13:48:35 GMT 2022","Tue Nov 01 13:48:36 GMT 2022","574","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Tue Nov 01 13:44:33 GMT 2022","Tue Nov 01 13:45:04 GMT 2022","31505","","Create lessons","","","","should create lesson(text + checkbox + radio)",""
"passed","Tue Nov 01 13:42:13 GMT 2022","Tue Nov 01 13:42:17 GMT 2022","4538","","Invite user by 2 ways","","","","can generate a new email address",""
"passed","Tue Nov 01 13:40:33 GMT 2022","Tue Nov 01 13:40:36 GMT 2022","3804","","Login test","","","","should show landing page",""
"failed","Tue Nov 01 13:42:45 GMT 2022","Tue Nov 01 13:42:59 GMT 2022","14252","","Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Tue Nov 01 13:42:17 GMT 2022","Tue Nov 01 13:42:23 GMT 2022","6082","","Invite user by 2 ways","","","","should invite by user menu",""
"failed","Tue Nov 01 13:46:25 GMT 2022","Tue Nov 01 13:47:06 GMT 2022","41555","","Create curriculum","","","","should create curriculum",""
"failed","Tue Nov 01 13:45:48 GMT 2022","Tue Nov 01 13:46:00 GMT 2022","12007","","Create course","","","","should create course",""
"passed","Tue Nov 01 13:45:04 GMT 2022","Tue Nov 01 13:45:07 GMT 2022","3074","","Create lessons","","","","should ",""
"passed","Tue Nov 01 13:42:23 GMT 2022","Tue Nov 01 13:42:37 GMT 2022","13202","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"passed","Tue Nov 01 13:48:24 GMT 2022","Tue Nov 01 13:48:27 GMT 2022","2408","","Search courses","","","","select Started Finished and All courses",""
"failed","Tue Nov 01 13:48:43 GMT 2022","Tue Nov 01 13:49:13 GMT 2022","30154","","Authenticated student test","","","","should scroll page, open course and travel him",""
"passed","Tue Nov 01 13:48:27 GMT 2022","Tue Nov 01 13:48:30 GMT 2022","3580","","Search courses","","","","search course by name",""
"passed","Tue Nov 01 13:46:07 GMT 2022","Tue Nov 01 13:46:18 GMT 2022","11431","","Create course group","","","","should create curriculum",""
"failed","Tue Nov 01 13:49:13 GMT 2022","Tue Nov 01 13:49:44 GMT 2022","30144","","Authenticated student test","","","","should change language",""
"passed","Tue Nov 01 13:47:18 GMT 2022","Tue Nov 01 13:47:30 GMT 2022","11968","","Create team","","","","should create new team",""
"passed","Tue Nov 01 13:48:19 GMT 2022","Tue Nov 01 13:48:24 GMT 2022","4975","","Search courses","","","","open and close course lists",""
"failed","Tue Nov 01 13:43:50 GMT 2022","Tue Nov 01 13:44:32 GMT 2022","42458","","Create lessons","","","","should create lesson(text)",""
