"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 02 13:05:46 GMT 2022","Wed Nov 02 13:05:59 GMT 2022","13414","","Profile editing","","","","should assert profile page",""
"passed","Wed Nov 02 13:08:56 GMT 2022","Wed Nov 02 13:09:01 GMT 2022","4638","","Search courses","","","","go to curriculums",""
"passed","Wed Nov 02 13:08:51 GMT 2022","Wed Nov 02 13:08:56 GMT 2022","5282","","Search courses","","","","search course by name",""
"passed","Wed Nov 02 13:05:02 GMT 2022","Wed Nov 02 13:05:08 GMT 2022","5699","","Create lessons","","","","should ",""
"passed","Wed Nov 02 13:00:11 GMT 2022","Wed Nov 02 13:00:17 GMT 2022","6620","","Register user","","","","can generate a new email address and sign up",""
"passed","Wed Nov 02 13:06:33 GMT 2022","Wed Nov 02 13:06:47 GMT 2022","14423","","Create course group","","","","should create curriculum",""
"failed","Wed Nov 02 13:04:20 GMT 2022","Wed Nov 02 13:05:02 GMT 2022","41867","","Create lessons","","","","should create lesson(text + checkbox + radio)",""
"passed","Wed Nov 02 13:09:04 GMT 2022","Wed Nov 02 13:09:05 GMT 2022","1214","","Search curriculums","","","","go to curriculums and search them by name",""
"failed","Wed Nov 02 13:00:18 GMT 2022","Wed Nov 02 13:01:19 GMT 2022","61414","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 02 13:07:23 GMT 2022","Wed Nov 02 13:07:38 GMT 2022","15043","","Create team","","","","should create new team",""
"passed","Wed Nov 02 13:01:58 GMT 2022","Wed Nov 02 13:02:11 GMT 2022","12864","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"failed","Wed Nov 02 13:07:53 GMT 2022","Wed Nov 02 13:08:25 GMT 2022","32205","","Complete the course which we have created in previous tests","","","","should ",""
"failed","Wed Nov 02 13:02:21 GMT 2022","Wed Nov 02 13:02:38 GMT 2022","16475","","Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 02 13:06:57 GMT 2022","Wed Nov 02 13:07:13 GMT 2022","15544","","Create curriculum","","","","should create curriculum",""
"failed","Wed Nov 02 13:02:59 GMT 2022","Wed Nov 02 13:03:40 GMT 2022","41700","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Wed Nov 02 13:08:41 GMT 2022","Wed Nov 02 13:08:48 GMT 2022","7046","","Search courses","","","","open and close course lists",""
"failed","Wed Nov 02 13:03:40 GMT 2022","Wed Nov 02 13:04:20 GMT 2022","39995","","Create lessons","","","","should create lesson(text)",""
"failed","Wed Nov 02 13:06:08 GMT 2022","Wed Nov 02 13:06:23 GMT 2022","15178","","Create course","","","","should create course",""
"passed","Wed Nov 02 13:01:50 GMT 2022","Wed Nov 02 13:01:58 GMT 2022","8102","","Invite user by 2 ways","","","","should invite by user menu",""
"passed","Wed Nov 02 13:08:48 GMT 2022","Wed Nov 02 13:08:51 GMT 2022","3480","","Search courses","","","","select Started Finished and All courses",""
"passed","Wed Nov 02 12:59:49 GMT 2022","Wed Nov 02 12:59:55 GMT 2022","5716","","Login test","","","","should show landing page",""
"failed","Wed Nov 02 13:09:18 GMT 2022","Wed Nov 02 13:09:48 GMT 2022","30198","","Authenticated student test","","","","should scroll page, open course and travel him",""
"passed","Wed Nov 02 12:59:55 GMT 2022","Wed Nov 02 12:59:59 GMT 2022","4450","","Login test","","","","should move to login page and log in",""
"passed","Wed Nov 02 13:01:44 GMT 2022","Wed Nov 02 13:01:50 GMT 2022","6294","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Wed Nov 02 13:09:48 GMT 2022","Wed Nov 02 13:10:19 GMT 2022","30201","","Authenticated student test","","","","should change language",""
"passed","Wed Nov 02 13:02:11 GMT 2022","Wed Nov 02 13:02:21 GMT 2022","9842","","Invite user by 2 ways","","","","accept invitation",""
