"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 09 12:45:33 GMT 2022","Wed Nov 09 12:45:39 GMT 2022","5980","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Wed Nov 09 12:42:57 GMT 2022","Wed Nov 09 12:43:12 GMT 2022","15440","","G. Create course group","","","","should create curriculum",""
"passed","Wed Nov 09 12:43:45 GMT 2022","Wed Nov 09 12:44:00 GMT 2022","14493","","I. Create team","","","","should create new team",""
"passed","Wed Nov 09 12:44:39 GMT 2022","Wed Nov 09 12:44:44 GMT 2022","4938","","K. Search courses","","","","search course by name",""
"broken","Wed Nov 09 12:40:28 GMT 2022","Wed Nov 09 12:40:31 GMT 2022","2893","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Wed Nov 09 12:44:30 GMT 2022","Wed Nov 09 12:44:36 GMT 2022","5414","","K. Search courses","","","","open and close course lists",""
"passed","Wed Nov 09 12:40:44 GMT 2022","Wed Nov 09 12:41:26 GMT 2022","42609","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Wed Nov 09 12:42:12 GMT 2022","Wed Nov 09 12:42:26 GMT 2022","13867","","E. Profile editing","","","","should assert profile page",""
"passed","Wed Nov 09 12:44:36 GMT 2022","Wed Nov 09 12:44:39 GMT 2022","3625","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Wed Nov 09 12:44:12 GMT 2022","Wed Nov 09 12:44:22 GMT 2022","10655","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Wed Nov 09 12:44:44 GMT 2022","Wed Nov 09 12:44:48 GMT 2022","4137","","K. Search courses","","","","go to curriculums",""
"passed","Wed Nov 09 12:44:52 GMT 2022","Wed Nov 09 12:44:53 GMT 2022","1157","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Wed Nov 09 12:46:23 GMT 2022","Wed Nov 09 12:46:39 GMT 2022","15868","","N. Clear all created learning items","","","","delete QA curriculum",""
"failed","Wed Nov 09 12:39:49 GMT 2022","Wed Nov 09 12:39:53 GMT 2022","3824","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 09 12:39:23 GMT 2022","Wed Nov 09 12:39:29 GMT 2022","5475","","A. Login test","","","","should show landing page",""
"passed","Wed Nov 09 12:46:07 GMT 2022","Wed Nov 09 12:46:23 GMT 2022","15887","","N. Clear all created learning items","","","","delete QA course",""
"passed","Wed Nov 09 12:45:09 GMT 2022","Wed Nov 09 12:45:20 GMT 2022","11111","","L. Check student answers","","","","Check first answer",""
"failed","Wed Nov 09 12:39:41 GMT 2022","Wed Nov 09 12:39:49 GMT 2022","7347","","B. Register user","","","","can generate a new email address and sign up",""
"skipped","Wed Nov 09 12:40:31 GMT 2022","Wed Nov 09 12:40:31 GMT 2022","0","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 09 12:43:20 GMT 2022","Wed Nov 09 12:43:37 GMT 2022","17253","","H. Create curriculum","","","","should create curriculum",""
"passed","Wed Nov 09 12:45:46 GMT 2022","Wed Nov 09 12:46:07 GMT 2022","21381","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Wed Nov 09 12:40:15 GMT 2022","Wed Nov 09 12:40:28 GMT 2022","13808","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Wed Nov 09 12:42:34 GMT 2022","Wed Nov 09 12:42:49 GMT 2022","15277","","F. Create course","","","","should create course",""
"passed","Wed Nov 09 12:39:29 GMT 2022","Wed Nov 09 12:39:33 GMT 2022","4135","","A. Login test","","","","should move to login page and log in",""
"passed","Wed Nov 09 12:40:00 GMT 2022","Wed Nov 09 12:40:14 GMT 2022","14789","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Wed Nov 09 12:41:26 GMT 2022","Wed Nov 09 12:41:51 GMT 2022","24995","","D. Create lessons","","","","should create lesson(text)",""
"passed","Wed Nov 09 12:46:39 GMT 2022","Wed Nov 09 12:46:53 GMT 2022","14090","","N. Clear all created learning items","","","","delete QA course group",""
