"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 03 21:08:14 GMT 2022","Sat Dec 03 21:08:18 GMT 2022","3793","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Sat Dec 03 21:12:45 GMT 2022","Sat Dec 03 21:12:48 GMT 2022","2716","","K. Search courses","","","","search course by name",""
"passed","Sat Dec 03 21:08:07 GMT 2022","Sat Dec 03 21:08:14 GMT 2022","6915","","C. Invite user by 2 ways","","","","getting last email",""
"passed","Sat Dec 03 21:07:59 GMT 2022","Sat Dec 03 21:08:07 GMT 2022","7682","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Sat Dec 03 21:07:27 GMT 2022","Sat Dec 03 21:07:32 GMT 2022","4934","","A. Login test","","","","should show landing page",""
"passed","Sat Dec 03 21:10:23 GMT 2022","Sat Dec 03 21:10:31 GMT 2022","8271","","E. Profile editing","","","","should assert profile page",""
"passed","Sat Dec 03 21:10:36 GMT 2022","Sat Dec 03 21:10:50 GMT 2022","13774","","F. Create course","","","","should create course",""
"failed","Sat Dec 03 21:15:16 GMT 2022","Sat Dec 03 21:15:27 GMT 2022","11215","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Sat Dec 03 21:15:01 GMT 2022","Sat Dec 03 21:15:16 GMT 2022","14472","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Sat Dec 03 21:12:48 GMT 2022","Sat Dec 03 21:12:51 GMT 2022","2670","","K. Search courses","","","","go to curriculums",""
"passed","Sat Dec 03 21:12:41 GMT 2022","Sat Dec 03 21:12:45 GMT 2022","4626","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Sat Dec 03 21:08:18 GMT 2022","Sat Dec 03 21:08:29 GMT 2022","11309","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Sat Dec 03 21:11:35 GMT 2022","Sat Dec 03 21:11:48 GMT 2022","12581","","I. Create team","","","","should create new team",""
"failed","Sat Dec 03 21:11:57 GMT 2022","Sat Dec 03 21:12:29 GMT 2022","32748","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Sat Dec 03 21:14:47 GMT 2022","Sat Dec 03 21:15:01 GMT 2022","14664","","N. Clear all created learning items","","","","delete QA course",""
"passed","Sat Dec 03 21:14:28 GMT 2022","Sat Dec 03 21:14:47 GMT 2022","18531","","N. Clear all created learning items","","","","delete QA lessons",""
"failed","Sat Dec 03 21:13:01 GMT 2022","Sat Dec 03 21:13:34 GMT 2022","32707","","L. Check student answers","","","","Check first answer",""
"passed","Sat Dec 03 21:10:55 GMT 2022","Sat Dec 03 21:11:09 GMT 2022","13744","","G. Create course group","","","","should create course program",""
"passed","Sat Dec 03 21:07:42 GMT 2022","Sat Dec 03 21:07:53 GMT 2022","10446","","B. Register user","","","","can generate a new email address and sign up",""
"failed","Sat Dec 03 21:08:50 GMT 2022","Sat Dec 03 21:09:42 GMT 2022","52008","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Sat Dec 03 21:11:15 GMT 2022","Sat Dec 03 21:11:29 GMT 2022","14723","","H. Create curriculum","","","","should create curriculum",""
"failed","Sat Dec 03 21:13:48 GMT 2022","Sat Dec 03 21:14:19 GMT 2022","31348","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Sat Dec 03 21:08:29 GMT 2022","Sat Dec 03 21:08:40 GMT 2022","10633","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Sat Dec 03 21:09:43 GMT 2022","Sat Dec 03 21:10:06 GMT 2022","22972","","D. Create lessons","","","","should create lesson(text)",""
"passed","Sat Dec 03 21:07:32 GMT 2022","Sat Dec 03 21:07:35 GMT 2022","3265","","A. Login test","","","","should move to login page and log in",""
