"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 02 09:22:37 GMT 2022","Wed Nov 02 09:23:39 GMT 2022","61487","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 02 09:26:59 GMT 2022","Wed Nov 02 09:27:03 GMT 2022","4208","","Create lessons","","","","should ",""
"passed","Wed Nov 02 09:24:24 GMT 2022","Wed Nov 02 09:24:33 GMT 2022","9307","","Invite user by 2 ways","","","","accept invitation",""
"passed","Wed Nov 02 09:25:04 GMT 2022","Wed Nov 02 09:25:39 GMT 2022","34388","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Wed Nov 02 09:22:12 GMT 2022","Wed Nov 02 09:22:17 GMT 2022","5516","","Login test","","","","should show landing page",""
"passed","Wed Nov 02 09:24:06 GMT 2022","Wed Nov 02 09:24:14 GMT 2022","7615","","Invite user by 2 ways","","","","should invite by user menu",""
"failed","Wed Nov 02 09:31:09 GMT 2022","Wed Nov 02 09:31:39 GMT 2022","30181","","Authenticated student test","","","","should change language",""
"passed","Wed Nov 02 09:30:28 GMT 2022","Wed Nov 02 09:30:29 GMT 2022","728","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Wed Nov 02 09:30:14 GMT 2022","Wed Nov 02 09:30:17 GMT 2022","3069","","Search courses","","","","select Started Finished and All courses",""
"passed","Wed Nov 02 09:24:00 GMT 2022","Wed Nov 02 09:24:06 GMT 2022","5516","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Wed Nov 02 09:27:53 GMT 2022","Wed Nov 02 09:28:06 GMT 2022","13201","","Create course","","","","should create course",""
"passed","Wed Nov 02 09:22:17 GMT 2022","Wed Nov 02 09:22:21 GMT 2022","3899","","Login test","","","","should move to login page and log in",""
"failed","Wed Nov 02 09:30:38 GMT 2022","Wed Nov 02 09:31:08 GMT 2022","30206","","Authenticated student test","","","","should scroll page, open course and travel him",""
"passed","Wed Nov 02 09:28:36 GMT 2022","Wed Nov 02 09:28:50 GMT 2022","13866","","Create curriculum","","","","should create curriculum",""
"failed","Wed Nov 02 09:24:34 GMT 2022","Wed Nov 02 09:24:49 GMT 2022","15209","","Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 02 09:28:57 GMT 2022","Wed Nov 02 09:29:10 GMT 2022","12624","","Create team","","","","should create new team",""
"passed","Wed Nov 02 09:22:30 GMT 2022","Wed Nov 02 09:22:37 GMT 2022","6881","","Register user","","","","can generate a new email address and sign up",""
"failed","Wed Nov 02 09:26:20 GMT 2022","Wed Nov 02 09:26:59 GMT 2022","38815","","Create lessons","","","","should create lesson(text + checkbox + radio)",""
"passed","Wed Nov 02 09:24:14 GMT 2022","Wed Nov 02 09:24:24 GMT 2022","10532","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 02 09:30:17 GMT 2022","Wed Nov 02 09:30:22 GMT 2022","4486","","Search courses","","","","search course by name",""
"passed","Wed Nov 02 09:30:08 GMT 2022","Wed Nov 02 09:30:14 GMT 2022","5938","","Search courses","","","","open and close course lists",""
"failed","Wed Nov 02 09:25:39 GMT 2022","Wed Nov 02 09:26:20 GMT 2022","40867","","Create lessons","","","","should create lesson(text)",""
"passed","Wed Nov 02 09:30:22 GMT 2022","Wed Nov 02 09:30:25 GMT 2022","3646","","Search courses","","","","go to curriculums",""
"passed","Wed Nov 02 09:28:14 GMT 2022","Wed Nov 02 09:28:27 GMT 2022","13142","","Create course group","","","","should create curriculum",""
"failed","Wed Nov 02 09:29:21 GMT 2022","Wed Nov 02 09:29:53 GMT 2022","31876","","Complete the course which we have created in previous tests","","","","should ",""
"failed","Wed Nov 02 09:27:33 GMT 2022","Wed Nov 02 09:27:45 GMT 2022","12055","","Profile editing","","","","should assert profile page",""
