"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sat Dec 03 21:01:36 GMT 2022","Sat Dec 03 21:01:36 GMT 2022","0","","A. Login test","","","","should move to login page and log in",""
"broken","Sat Dec 03 21:01:34 GMT 2022","Sat Dec 03 21:01:36 GMT 2022","2069","","A. Login test","","","","should show landing page",""
"failed","Sat Dec 03 21:01:43 GMT 2022","Sat Dec 03 21:01:44 GMT 2022","432","","B. Register user","","","","can generate a new email address and sign up",""
"skipped","Sat Dec 03 21:02:37 GMT 2022","Sat Dec 03 21:02:37 GMT 2022","2","","N. Clear all created learning items","","","","delete QA course group",""
"failed","Sat Dec 03 21:02:02 GMT 2022","Sat Dec 03 21:02:02 GMT 2022","450","","F. Create course","","","","should create course",""
"broken","Sat Dec 03 21:02:10 GMT 2022","Sat Dec 03 21:02:11 GMT 2022","460","","H. Create curriculum","","","","should create curriculum",""
"broken","Sat Dec 03 21:02:06 GMT 2022","Sat Dec 03 21:02:06 GMT 2022","441","","G. Create course group","","","","should create course program",""
"failed","Sat Dec 03 21:01:57 GMT 2022","Sat Dec 03 21:01:58 GMT 2022","437","","E. Profile editing","","","","should assert profile page",""
"skipped","Sat Dec 03 21:02:37 GMT 2022","Sat Dec 03 21:02:37 GMT 2022","0","","N. Clear all created learning items","","","","delete QA curriculum",""
"broken","Sat Dec 03 21:02:14 GMT 2022","Sat Dec 03 21:02:15 GMT 2022","492","","I. Create team","","","","should create new team",""
"failed","Sat Dec 03 21:01:52 GMT 2022","Sat Dec 03 21:01:53 GMT 2022","438","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"broken","Sat Dec 03 21:02:19 GMT 2022","Sat Dec 03 21:02:19 GMT 2022","1","","J. Complete the course which we have created in previous tests","","","","should ",""
"skipped","Sat Dec 03 21:02:37 GMT 2022","Sat Dec 03 21:02:37 GMT 2022","0","","N. Clear all created learning items","","","","delete QA course",""
"failed","Sat Dec 03 21:01:53 GMT 2022","Sat Dec 03 21:01:53 GMT 2022","451","","D. Create lessons","","","","should create lesson(text)",""
"broken","Sat Dec 03 21:02:32 GMT 2022","Sat Dec 03 21:02:32 GMT 2022","1","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"broken","Sat Dec 03 21:02:36 GMT 2022","Sat Dec 03 21:02:37 GMT 2022","478","","N. Clear all created learning items","","","","delete QA lessons",""
"broken","Sat Dec 03 21:02:28 GMT 2022","Sat Dec 03 21:02:28 GMT 2022","1","","L. Check student answers","","","","Check first answer",""
