"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Dec 06 14:05:28 GMT 2022","Tue Dec 06 14:05:31 GMT 2022","3523","","A. Login test","","","","should move to login page and log in",""
"passed","Tue Dec 06 14:09:53 GMT 2022","Tue Dec 06 14:10:01 GMT 2022","7151","","L. Check student answers","","","","Check first answer",""
"passed","Tue Dec 06 14:10:35 GMT 2022","Tue Dec 06 14:10:49 GMT 2022","14194","","N. Clear all created learning items","","","","delete QA course",""
"passed","Tue Dec 06 14:06:01 GMT 2022","Tue Dec 06 14:06:06 GMT 2022","5577","","C. Invite user by 2 ways","","","","getting last email",""
"passed","Tue Dec 06 14:08:42 GMT 2022","Tue Dec 06 14:08:56 GMT 2022","13829","","H. Create curriculum","","","","should create curriculum",""
"passed","Tue Dec 06 14:06:20 GMT 2022","Tue Dec 06 14:06:30 GMT 2022","9694","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Tue Dec 06 14:05:22 GMT 2022","Tue Dec 06 14:05:28 GMT 2022","5587","","A. Login test","","","","should show landing page",""
"passed","Tue Dec 06 14:05:54 GMT 2022","Tue Dec 06 14:06:01 GMT 2022","6940","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Tue Dec 06 14:09:35 GMT 2022","Tue Dec 06 14:09:39 GMT 2022","3444","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Tue Dec 06 14:05:39 GMT 2022","Tue Dec 06 14:05:48 GMT 2022","9356","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Tue Dec 06 14:11:03 GMT 2022","Tue Dec 06 14:11:15 GMT 2022","11373","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Tue Dec 06 14:06:10 GMT 2022","Tue Dec 06 14:06:20 GMT 2022","10607","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Tue Dec 06 14:10:49 GMT 2022","Tue Dec 06 14:11:03 GMT 2022","14410","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Tue Dec 06 14:09:39 GMT 2022","Tue Dec 06 14:09:41 GMT 2022","2500","","K. Search courses","","","","search course by name",""
"passed","Tue Dec 06 14:06:39 GMT 2022","Tue Dec 06 14:07:20 GMT 2022","40761","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Tue Dec 06 14:08:06 GMT 2022","Tue Dec 06 14:08:19 GMT 2022","12225","","F. Create course","","","","should create course",""
"passed","Tue Dec 06 14:07:54 GMT 2022","Tue Dec 06 14:08:01 GMT 2022","7058","","E. Profile editing","","","","should assert profile page",""
"passed","Tue Dec 06 14:07:20 GMT 2022","Tue Dec 06 14:07:40 GMT 2022","20112","","D. Create lessons","","","","should create lesson(text)",""
"passed","Tue Dec 06 14:10:18 GMT 2022","Tue Dec 06 14:10:35 GMT 2022","16727","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Tue Dec 06 14:09:21 GMT 2022","Tue Dec 06 14:09:30 GMT 2022","8979","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Tue Dec 06 14:06:06 GMT 2022","Tue Dec 06 14:06:10 GMT 2022","3527","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Tue Dec 06 14:09:01 GMT 2022","Tue Dec 06 14:09:13 GMT 2022","11599","","I. Create team","","","","should create new team",""
"passed","Tue Dec 06 14:09:41 GMT 2022","Tue Dec 06 14:09:44 GMT 2022","2355","","K. Search courses","","","","go to curriculums",""
"passed","Tue Dec 06 14:10:09 GMT 2022","Tue Dec 06 14:10:13 GMT 2022","4598","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Tue Dec 06 14:08:24 GMT 2022","Tue Dec 06 14:08:37 GMT 2022","12751","","G. Create course group","","","","should create course program",""
