"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Nov 20 14:38:15 GMT 2022","Sun Nov 20 14:38:56 GMT 2022","40805","","C. Invite user by 2 ways","","","","delete invited user",""
"failed","Sun Nov 20 14:37:57 GMT 2022","Sun Nov 20 14:38:00 GMT 2022","3231","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Sun Nov 20 14:37:39 GMT 2022","Sun Nov 20 14:37:43 GMT 2022","3971","","A. Login test","","","","should show landing page",""
"failed","Sun Nov 20 14:38:05 GMT 2022","Sun Nov 20 14:38:15 GMT 2022","9867","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Sun Nov 20 14:37:52 GMT 2022","Sun Nov 20 14:37:57 GMT 2022","4873","","B. Register user","","","","can generate a new email address and sign up",""
"failed","Sun Nov 20 14:43:18 GMT 2022","Sun Nov 20 14:43:51 GMT 2022","32147","","K. Search courses","","","","go to curriculums",""
"passed","Sun Nov 20 14:39:25 GMT 2022","Sun Nov 20 14:39:58 GMT 2022","32619","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Sun Nov 20 14:44:50 GMT 2022","Sun Nov 20 14:45:20 GMT 2022","30475","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Sun Nov 20 14:47:07 GMT 2022","Sun Nov 20 14:47:19 GMT 2022","12209","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Sun Nov 20 14:43:12 GMT 2022","Sun Nov 20 14:43:16 GMT 2022","4097","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Sun Nov 20 14:44:05 GMT 2022","Sun Nov 20 14:44:37 GMT 2022","32506","","L. Check student answers","","","","Check first answer",""
"failed","Sun Nov 20 14:38:15 GMT 2022","Sun Nov 20 14:38:15 GMT 2022","221","","C. Invite user by 2 ways","","","","accept invitation",""
"failed","Sun Nov 20 14:40:30 GMT 2022","Sun Nov 20 14:40:42 GMT 2022","11595","","E. Profile editing","","","","should assert profile page",""
"passed","Sun Nov 20 14:42:13 GMT 2022","Sun Nov 20 14:42:25 GMT 2022","12151","","I. Create team","","","","should create new team",""
"passed","Sun Nov 20 14:43:16 GMT 2022","Sun Nov 20 14:43:18 GMT 2022","2332","","K. Search courses","","","","search course by name",""
"passed","Sun Nov 20 14:39:58 GMT 2022","Sun Nov 20 14:40:18 GMT 2022","19946","","D. Create lessons","","","","should create lesson(text)",""
"failed","Sun Nov 20 14:46:26 GMT 2022","Sun Nov 20 14:47:07 GMT 2022","41249","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Sun Nov 20 14:37:43 GMT 2022","Sun Nov 20 14:37:46 GMT 2022","2863","","A. Login test","","","","should move to login page and log in",""
"failed","Sun Nov 20 14:42:33 GMT 2022","Sun Nov 20 14:43:04 GMT 2022","30491","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Sun Nov 20 14:40:47 GMT 2022","Sun Nov 20 14:40:58 GMT 2022","10924","","F. Create course","","","","should create course",""
"failed","Sun Nov 20 14:38:56 GMT 2022","Sun Nov 20 14:39:11 GMT 2022","14951","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Sun Nov 20 14:41:03 GMT 2022","Sun Nov 20 14:41:15 GMT 2022","12486","","G. Create course group","","","","should create curriculum",""
"failed","Sun Nov 20 14:41:20 GMT 2022","Sun Nov 20 14:42:03 GMT 2022","42801","","H. Create curriculum","","","","should create curriculum",""
"passed","Sun Nov 20 14:45:28 GMT 2022","Sun Nov 20 14:45:45 GMT 2022","16573","","N. Clear all created learning items","","","","delete QA lessons",""
"failed","Sun Nov 20 14:45:45 GMT 2022","Sun Nov 20 14:46:26 GMT 2022","40692","","N. Clear all created learning items","","","","delete QA course",""
