"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 23 15:09:30 GMT 2022","Wed Nov 23 15:09:33 GMT 2022","3192","","K. Search courses","","","","search course by name",""
"passed","Wed Nov 23 15:04:40 GMT 2022","Wed Nov 23 15:04:44 GMT 2022","3809","","C. Invite user by 2 ways","","","","accept invitation",""
"failed","Wed Nov 23 15:11:58 GMT 2022","Wed Nov 23 15:12:10 GMT 2022","12009","","N. Clear all created learning items","","","","delete QA curriculum",""
"failed","Wed Nov 23 15:04:15 GMT 2022","Wed Nov 23 15:04:20 GMT 2022","4988","","B. Register user","","","","can receive the confirmation email and extract the code",""
"failed","Wed Nov 23 15:09:49 GMT 2022","Wed Nov 23 15:10:25 GMT 2022","36357","","L. Check student answers","","","","Check first answer",""
"passed","Wed Nov 23 15:08:11 GMT 2022","Wed Nov 23 15:08:25 GMT 2022","13982","","I. Create team","","","","should create new team",""
"passed","Wed Nov 23 15:04:35 GMT 2022","Wed Nov 23 15:04:40 GMT 2022","4645","","C. Invite user by 2 ways","","","","getting last email",""
"failed","Wed Nov 23 15:06:44 GMT 2022","Wed Nov 23 15:06:58 GMT 2022","13586","","E. Profile editing","","","","should assert profile page",""
"passed","Wed Nov 23 15:11:42 GMT 2022","Wed Nov 23 15:11:58 GMT 2022","16208","","N. Clear all created learning items","","","","delete QA course",""
"passed","Wed Nov 23 15:09:33 GMT 2022","Wed Nov 23 15:09:36 GMT 2022","3123","","K. Search courses","","","","go to curriculums",""
"passed","Wed Nov 23 15:06:04 GMT 2022","Wed Nov 23 15:06:27 GMT 2022","23227","","D. Create lessons","","","","should create lesson(text)",""
"passed","Wed Nov 23 15:11:24 GMT 2022","Wed Nov 23 15:11:42 GMT 2022","18258","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Wed Nov 23 15:03:51 GMT 2022","Wed Nov 23 15:03:57 GMT 2022","5327","","A. Login test","","","","should show landing page",""
"passed","Wed Nov 23 15:03:57 GMT 2022","Wed Nov 23 15:04:00 GMT 2022","3667","","A. Login test","","","","should move to login page and log in",""
"passed","Wed Nov 23 15:09:24 GMT 2022","Wed Nov 23 15:09:30 GMT 2022","5447","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Wed Nov 23 15:07:26 GMT 2022","Wed Nov 23 15:07:41 GMT 2022","15001","","G. Create course group","","","","should create curriculum",""
"failed","Wed Nov 23 15:10:42 GMT 2022","Wed Nov 23 15:11:13 GMT 2022","31677","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Wed Nov 23 15:07:48 GMT 2022","Wed Nov 23 15:08:04 GMT 2022","16180","","H. Create curriculum","","","","should create curriculum",""
"failed","Wed Nov 23 15:08:36 GMT 2022","Wed Nov 23 15:09:11 GMT 2022","35653","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Wed Nov 23 15:05:24 GMT 2022","Wed Nov 23 15:06:04 GMT 2022","39594","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Wed Nov 23 15:04:26 GMT 2022","Wed Nov 23 15:04:35 GMT 2022","9032","","C. Invite user by 2 ways","","","","should invite by user menu",""
"failed","Wed Nov 23 15:04:55 GMT 2022","Wed Nov 23 15:05:11 GMT 2022","15513","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 23 15:04:09 GMT 2022","Wed Nov 23 15:04:15 GMT 2022","6171","","B. Register user","","","","can generate a new email address and sign up",""
"failed","Wed Nov 23 15:12:10 GMT 2022","Wed Nov 23 15:12:23 GMT 2022","12200","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Wed Nov 23 15:07:04 GMT 2022","Wed Nov 23 15:07:19 GMT 2022","14918","","F. Create course","","","","should create course",""
"passed","Wed Nov 23 15:04:44 GMT 2022","Wed Nov 23 15:04:55 GMT 2022","11356","","C. Invite user by 2 ways","","","","delete invited user",""
