"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 01 13:08:22 GMT 2022","Tue Nov 01 13:08:34 GMT 2022","12263","","Create course","","","","should create course",""
"passed","Tue Nov 01 13:05:39 GMT 2022","Tue Nov 01 13:05:47 GMT 2022","7100","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"passed","Tue Nov 01 13:08:40 GMT 2022","Tue Nov 01 13:08:52 GMT 2022","11904","","Create course group","","","","should create curriculum",""
"passed","Tue Nov 01 13:06:22 GMT 2022","Tue Nov 01 13:06:54 GMT 2022","31748","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Tue Nov 01 13:10:44 GMT 2022","Tue Nov 01 13:10:45 GMT 2022","665","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Tue Nov 01 13:03:45 GMT 2022","Tue Nov 01 13:03:49 GMT 2022","4451","","Login test","","","","should show landing page",""
"passed","Tue Nov 01 13:05:33 GMT 2022","Tue Nov 01 13:05:39 GMT 2022","6598","","Invite user by 2 ways","","","","should invite by user menu",""
"failed","Tue Nov 01 13:04:07 GMT 2022","Tue Nov 01 13:05:09 GMT 2022","61343","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Tue Nov 01 13:05:47 GMT 2022","Tue Nov 01 13:05:55 GMT 2022","8471","","Invite user by 2 ways","","","","accept invitation",""
"passed","Tue Nov 01 13:09:18 GMT 2022","Tue Nov 01 13:09:30 GMT 2022","12116","","Create team","","","","should create new team",""
"failed","Tue Nov 01 13:08:04 GMT 2022","Tue Nov 01 13:08:15 GMT 2022","11093","","Profile editing","","","","should assert profile page",""
"passed","Tue Nov 01 13:10:34 GMT 2022","Tue Nov 01 13:10:38 GMT 2022","4261","","Search courses","","","","search course by name",""
"failed","Tue Nov 01 13:10:53 GMT 2022","Tue Nov 01 13:11:23 GMT 2022","30185","","Authenticated student test","","","","should scroll page, open course and travel him",""
"passed","Tue Nov 01 13:10:31 GMT 2022","Tue Nov 01 13:10:34 GMT 2022","2818","","Search courses","","","","select Started Finished and All courses",""
"passed","Tue Nov 01 13:08:59 GMT 2022","Tue Nov 01 13:09:11 GMT 2022","12791","","Create curriculum","","","","should create curriculum",""
"failed","Tue Nov 01 13:11:23 GMT 2022","Tue Nov 01 13:11:53 GMT 2022","30144","","Authenticated student test","","","","should change language",""
"passed","Tue Nov 01 13:05:27 GMT 2022","Tue Nov 01 13:05:33 GMT 2022","5872","","Invite user by 2 ways","","","","can generate a new email address",""
"passed","Tue Nov 01 13:10:25 GMT 2022","Tue Nov 01 13:10:31 GMT 2022","5702","","Search courses","","","","open and close course lists",""
"passed","Tue Nov 01 13:03:49 GMT 2022","Tue Nov 01 13:03:52 GMT 2022","3362","","Login test","","","","should move to login page and log in",""
"passed","Tue Nov 01 13:07:10 GMT 2022","Tue Nov 01 13:07:41 GMT 2022","30428","","Create lessons","","","","should create lesson(text + checkbox + radio)",""
"passed","Tue Nov 01 13:07:41 GMT 2022","Tue Nov 01 13:07:44 GMT 2022","2757","","Create lessons","","","","should ",""
"failed","Tue Nov 01 13:09:40 GMT 2022","Tue Nov 01 13:10:12 GMT 2022","31515","","Complete the course which we have created in previous tests","","","","should ",""
"passed","Tue Nov 01 13:04:01 GMT 2022","Tue Nov 01 13:04:07 GMT 2022","6615","","Register user","","","","can generate a new email address and sign up",""
"failed","Tue Nov 01 13:05:55 GMT 2022","Tue Nov 01 13:06:09 GMT 2022","14103","","Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Tue Nov 01 13:06:54 GMT 2022","Tue Nov 01 13:07:10 GMT 2022","16836","","Create lessons","","","","should create lesson(text)",""
"passed","Tue Nov 01 13:10:38 GMT 2022","Tue Nov 01 13:10:42 GMT 2022","3483","","Search courses","","","","go to curriculums",""
