"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 03 09:37:23 GMT 2022","Thu Nov 03 09:37:28 GMT 2022","4569","","Login test","","","","should show landing page",""
"passed","Thu Nov 03 09:47:00 GMT 2022","Thu Nov 03 09:47:08 GMT 2022","7467","","Clear all created lerning items","","","","delete QA lessons",""
"failed","Thu Nov 03 09:37:46 GMT 2022","Thu Nov 03 09:38:48 GMT 2022","61543","","Register user","","","","can receive the confirmation email and extract the code",""
"failed","Thu Nov 03 09:45:25 GMT 2022","Thu Nov 03 09:45:26 GMT 2022","919","","Complete the course which we have created in previous tests","","","","should ",""
"failed","Thu Nov 03 09:39:12 GMT 2022","Thu Nov 03 09:39:47 GMT 2022","34430","","Invite user by 2 ways","","","","should invite by user menu",""
"failed","Thu Nov 03 09:47:12 GMT 2022","Thu Nov 03 09:47:47 GMT 2022","34767","","Clear all created lerning items","","","","delete QA curriculum",""
"passed","Thu Nov 03 09:37:40 GMT 2022","Thu Nov 03 09:37:46 GMT 2022","6135","","Register user","","","","can generate a new email address and sign up",""
"failed","Thu Nov 03 09:47:47 GMT 2022","Thu Nov 03 09:47:53 GMT 2022","5801","","Clear all created lerning items","","","","delete QA course group",""
"failed","Thu Nov 03 09:47:08 GMT 2022","Thu Nov 03 09:47:12 GMT 2022","4537","","Clear all created lerning items","","","","delete QA course",""
"passed","Thu Nov 03 09:45:03 GMT 2022","Thu Nov 03 09:45:15 GMT 2022","12320","","Create team","","","","should create new team",""
"failed","Thu Nov 03 09:46:54 GMT 2022","Thu Nov 03 09:46:55 GMT 2022","883","","Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Thu Nov 03 09:44:22 GMT 2022","Thu Nov 03 09:44:36 GMT 2022","13513","","Create course group","","","","should create curriculum",""
"passed","Thu Nov 03 09:45:36 GMT 2022","Thu Nov 03 09:45:39 GMT 2022","2516","","Search courses","","","","select Started Finished and All courses",""
"passed","Thu Nov 03 09:45:43 GMT 2022","Thu Nov 03 09:45:46 GMT 2022","3233","","Search courses","","","","go to curriculums",""
"failed","Thu Nov 03 09:44:02 GMT 2022","Thu Nov 03 09:44:16 GMT 2022","13227","","Create course","","","","should create course",""
"failed","Thu Nov 03 09:39:47 GMT 2022","Thu Nov 03 09:40:22 GMT 2022","35724","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"failed","Thu Nov 03 09:42:16 GMT 2022","Thu Nov 03 09:42:57 GMT 2022","40433","","Create lessons","","","","should create lesson(text)",""
"passed","Thu Nov 03 09:45:49 GMT 2022","Thu Nov 03 09:45:50 GMT 2022","914","","Search curriculums","","","","go to curriculums and search them by name",""
"failed","Thu Nov 03 09:40:53 GMT 2022","Thu Nov 03 09:41:09 GMT 2022","15519","","Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Thu Nov 03 09:44:42 GMT 2022","Thu Nov 03 09:44:56 GMT 2022","13875","","Create curriculum","","","","should create curriculum",""
"passed","Thu Nov 03 09:40:22 GMT 2022","Thu Nov 03 09:40:53 GMT 2022","30824","","Invite user by 2 ways","","","","accept invitation",""
"failed","Thu Nov 03 09:41:34 GMT 2022","Thu Nov 03 09:42:16 GMT 2022","41846","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Thu Nov 03 09:39:06 GMT 2022","Thu Nov 03 09:39:12 GMT 2022","6186","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Thu Nov 03 09:43:16 GMT 2022","Thu Nov 03 09:43:52 GMT 2022","36338","","Profile editing","","","","should assert profile page",""
"passed","Thu Nov 03 09:45:39 GMT 2022","Thu Nov 03 09:45:43 GMT 2022","4244","","Search courses","","","","search course by name",""
"passed","Thu Nov 03 09:37:28 GMT 2022","Thu Nov 03 09:37:32 GMT 2022","4139","","Login test","","","","should move to login page and log in",""
"passed","Thu Nov 03 09:45:32 GMT 2022","Thu Nov 03 09:45:36 GMT 2022","4368","","Search courses","","","","open and close course lists",""
"failed","Thu Nov 03 09:46:03 GMT 2022","Thu Nov 03 09:46:38 GMT 2022","35885","","Check student answers","","","","Check first answer",""
