"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 09 13:16:43 GMT 2022","Wed Nov 09 13:17:01 GMT 2022","18259","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 09 13:22:53 GMT 2022","Wed Nov 09 13:23:06 GMT 2022","12161","","L. Check student answers","","","","Check first answer",""
"passed","Wed Nov 09 13:24:29 GMT 2022","Wed Nov 09 13:24:42 GMT 2022","13793","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Wed Nov 09 13:22:34 GMT 2022","Wed Nov 09 13:22:35 GMT 2022","989","","Search curriculums","","","","go to curriculums and search them by name",""
"failed","Wed Nov 09 13:15:38 GMT 2022","Wed Nov 09 13:15:45 GMT 2022","7144","","B. Register user","","","","can generate a new email address and sign up",""
"failed","Wed Nov 09 13:15:46 GMT 2022","Wed Nov 09 13:15:49 GMT 2022","3862","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 09 13:21:50 GMT 2022","Wed Nov 09 13:22:01 GMT 2022","11226","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Wed Nov 09 13:16:29 GMT 2022","Wed Nov 09 13:16:43 GMT 2022","13855","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Wed Nov 09 13:22:20 GMT 2022","Wed Nov 09 13:22:26 GMT 2022","5814","","K. Search courses","","","","search course by name",""
"passed","Wed Nov 09 13:24:12 GMT 2022","Wed Nov 09 13:24:28 GMT 2022","16226","","N. Clear all created learning items","","","","delete QA curriculum",""
"failed","Wed Nov 09 13:17:21 GMT 2022","Wed Nov 09 13:18:38 GMT 2022","77060","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Wed Nov 09 13:20:53 GMT 2022","Wed Nov 09 13:21:11 GMT 2022","18131","","H. Create curriculum","","","","should create curriculum",""
"passed","Wed Nov 09 13:21:21 GMT 2022","Wed Nov 09 13:21:37 GMT 2022","15422","","I. Create team","","","","should create new team",""
"passed","Wed Nov 09 13:15:57 GMT 2022","Wed Nov 09 13:16:13 GMT 2022","15784","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Wed Nov 09 13:20:28 GMT 2022","Wed Nov 09 13:20:44 GMT 2022","16744","","G. Create course group","","","","should create curriculum",""
"passed","Wed Nov 09 13:15:22 GMT 2022","Wed Nov 09 13:15:27 GMT 2022","4657","","A. Login test","","","","should move to login page and log in",""
"passed","Wed Nov 09 13:22:16 GMT 2022","Wed Nov 09 13:22:20 GMT 2022","4095","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Wed Nov 09 13:19:38 GMT 2022","Wed Nov 09 13:19:53 GMT 2022","15231","","E. Profile editing","","","","should assert profile page",""
"passed","Wed Nov 09 13:16:13 GMT 2022","Wed Nov 09 13:16:29 GMT 2022","15414","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Wed Nov 09 13:22:10 GMT 2022","Wed Nov 09 13:22:16 GMT 2022","6102","","K. Search courses","","","","open and close course lists",""
"passed","Wed Nov 09 13:22:26 GMT 2022","Wed Nov 09 13:22:31 GMT 2022","4725","","K. Search courses","","","","go to curriculums",""
"passed","Wed Nov 09 13:23:56 GMT 2022","Wed Nov 09 13:24:12 GMT 2022","16702","","N. Clear all created learning items","","","","delete QA course",""
"passed","Wed Nov 09 13:23:20 GMT 2022","Wed Nov 09 13:23:26 GMT 2022","5846","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Wed Nov 09 13:23:33 GMT 2022","Wed Nov 09 13:23:55 GMT 2022","22082","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Wed Nov 09 13:18:38 GMT 2022","Wed Nov 09 13:19:08 GMT 2022","29701","","D. Create lessons","","","","should create lesson(text)",""
"passed","Wed Nov 09 13:15:16 GMT 2022","Wed Nov 09 13:15:22 GMT 2022","5969","","A. Login test","","","","should show landing page",""
"passed","Wed Nov 09 13:20:01 GMT 2022","Wed Nov 09 13:20:19 GMT 2022","17276","","F. Create course","","","","should create course",""
