"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 10 10:53:09 GMT 2022","Thu Nov 10 10:53:22 GMT 2022","12742","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Thu Nov 10 10:55:44 GMT 2022","Thu Nov 10 10:55:58 GMT 2022","13922","","G. Create course group","","","","should create curriculum",""
"passed","Thu Nov 10 10:58:41 GMT 2022","Thu Nov 10 10:58:56 GMT 2022","15265","","N. Clear all created learning items","","","","delete QA curriculum",""
"failed","Thu Nov 10 10:52:59 GMT 2022","Thu Nov 10 10:53:09 GMT 2022","10443","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Thu Nov 10 10:56:03 GMT 2022","Thu Nov 10 10:56:18 GMT 2022","15135","","H. Create curriculum","","","","should create curriculum",""
"passed","Thu Nov 10 10:56:24 GMT 2022","Thu Nov 10 10:56:37 GMT 2022","12878","","I. Create team","","","","should create new team",""
"passed","Thu Nov 10 10:56:46 GMT 2022","Thu Nov 10 10:56:56 GMT 2022","9936","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Thu Nov 10 10:52:47 GMT 2022","Thu Nov 10 10:52:58 GMT 2022","11942","","C. Invite user by 2 ways","","","","should invite by user menu",""
"failed","Thu Nov 10 10:55:06 GMT 2022","Thu Nov 10 10:55:19 GMT 2022","13120","","E. Profile editing","","","","should assert profile page",""
"passed","Thu Nov 10 10:53:51 GMT 2022","Thu Nov 10 10:54:30 GMT 2022","38090","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Thu Nov 10 10:57:21 GMT 2022","Thu Nov 10 10:57:22 GMT 2022","666","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Thu Nov 10 10:57:01 GMT 2022","Thu Nov 10 10:57:06 GMT 2022","4783","","K. Search courses","","","","open and close course lists",""
"passed","Thu Nov 10 10:57:34 GMT 2022","Thu Nov 10 10:57:45 GMT 2022","10449","","L. Check student answers","","","","Check first answer",""
"failed","Thu Nov 10 10:58:56 GMT 2022","Thu Nov 10 10:59:08 GMT 2022","11738","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Thu Nov 10 10:57:14 GMT 2022","Thu Nov 10 10:57:18 GMT 2022","3992","","K. Search courses","","","","go to curriculums",""
"passed","Thu Nov 10 10:58:26 GMT 2022","Thu Nov 10 10:58:41 GMT 2022","15498","","N. Clear all created learning items","","","","delete QA course",""
"passed","Thu Nov 10 10:57:06 GMT 2022","Thu Nov 10 10:57:09 GMT 2022","3085","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Thu Nov 10 10:52:18 GMT 2022","Thu Nov 10 10:52:22 GMT 2022","4287","","A. Login test","","","","should show landing page",""
"passed","Thu Nov 10 10:55:25 GMT 2022","Thu Nov 10 10:55:38 GMT 2022","13550","","F. Create course","","","","should create course",""
"passed","Thu Nov 10 10:54:30 GMT 2022","Thu Nov 10 10:54:53 GMT 2022","22995","","D. Create lessons","","","","should create lesson(text)",""
"failed","Thu Nov 10 10:52:32 GMT 2022","Thu Nov 10 10:52:39 GMT 2022","6176","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Thu Nov 10 10:58:05 GMT 2022","Thu Nov 10 10:58:26 GMT 2022","20611","","N. Clear all created learning items","","","","delete QA lessons",""
"failed","Thu Nov 10 10:53:22 GMT 2022","Thu Nov 10 10:53:38 GMT 2022","16413","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Thu Nov 10 10:57:55 GMT 2022","Thu Nov 10 10:58:00 GMT 2022","5463","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Thu Nov 10 10:52:39 GMT 2022","Thu Nov 10 10:52:42 GMT 2022","3036","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Thu Nov 10 10:57:09 GMT 2022","Thu Nov 10 10:57:14 GMT 2022","4523","","K. Search courses","","","","search course by name",""
"passed","Thu Nov 10 10:52:22 GMT 2022","Thu Nov 10 10:52:26 GMT 2022","3677","","A. Login test","","","","should move to login page and log in",""
