"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 10 11:05:26 GMT 2022","Thu Nov 10 11:05:41 GMT 2022","14969","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Thu Nov 10 11:12:13 GMT 2022","Thu Nov 10 11:12:30 GMT 2022","16574","","N. Clear all created learning items","","","","delete QA course",""
"passed","Thu Nov 10 11:11:38 GMT 2022","Thu Nov 10 11:11:45 GMT 2022","6306","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Thu Nov 10 11:12:46 GMT 2022","Thu Nov 10 11:13:01 GMT 2022","14508","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Thu Nov 10 11:04:33 GMT 2022","Thu Nov 10 11:04:39 GMT 2022","5654","","A. Login test","","","","should show landing page",""
"failed","Thu Nov 10 11:05:00 GMT 2022","Thu Nov 10 11:05:04 GMT 2022","3947","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Thu Nov 10 11:09:21 GMT 2022","Thu Nov 10 11:09:39 GMT 2022","18116","","H. Create curriculum","","","","should create curriculum",""
"passed","Thu Nov 10 11:10:33 GMT 2022","Thu Nov 10 11:10:39 GMT 2022","5888","","K. Search courses","","","","open and close course lists",""
"passed","Thu Nov 10 11:09:47 GMT 2022","Thu Nov 10 11:10:02 GMT 2022","14551","","I. Create team","","","","should create new team",""
"passed","Thu Nov 10 11:10:56 GMT 2022","Thu Nov 10 11:10:58 GMT 2022","1228","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Thu Nov 10 11:06:26 GMT 2022","Thu Nov 10 11:07:14 GMT 2022","47403","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Thu Nov 10 11:10:14 GMT 2022","Thu Nov 10 11:10:25 GMT 2022","11354","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Thu Nov 10 11:08:34 GMT 2022","Thu Nov 10 11:08:50 GMT 2022","16183","","F. Create course","","","","should create course",""
"passed","Thu Nov 10 11:05:41 GMT 2022","Thu Nov 10 11:05:55 GMT 2022","13572","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Thu Nov 10 11:12:30 GMT 2022","Thu Nov 10 11:12:46 GMT 2022","16109","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Thu Nov 10 11:07:14 GMT 2022","Thu Nov 10 11:07:46 GMT 2022","32527","","D. Create lessons","","","","should create lesson(text)",""
"broken","Thu Nov 10 11:05:55 GMT 2022","Thu Nov 10 11:06:07 GMT 2022","12273","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Thu Nov 10 11:11:15 GMT 2022","Thu Nov 10 11:11:26 GMT 2022","11325","","L. Check student answers","","","","Check first answer",""
"passed","Thu Nov 10 11:10:39 GMT 2022","Thu Nov 10 11:10:43 GMT 2022","3709","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Thu Nov 10 11:04:39 GMT 2022","Thu Nov 10 11:04:43 GMT 2022","4362","","A. Login test","","","","should move to login page and log in",""
"passed","Thu Nov 10 11:05:11 GMT 2022","Thu Nov 10 11:05:26 GMT 2022","15203","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Thu Nov 10 11:10:48 GMT 2022","Thu Nov 10 11:10:53 GMT 2022","4713","","K. Search courses","","","","go to curriculums",""
"failed","Thu Nov 10 11:08:13 GMT 2022","Thu Nov 10 11:08:27 GMT 2022","14346","","E. Profile editing","","","","should assert profile page",""
"failed","Thu Nov 10 11:04:52 GMT 2022","Thu Nov 10 11:05:00 GMT 2022","7444","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Thu Nov 10 11:10:43 GMT 2022","Thu Nov 10 11:10:48 GMT 2022","5637","","K. Search courses","","","","search course by name",""
"passed","Thu Nov 10 11:08:57 GMT 2022","Thu Nov 10 11:09:14 GMT 2022","16521","","G. Create course group","","","","should create curriculum",""
"passed","Thu Nov 10 11:11:51 GMT 2022","Thu Nov 10 11:12:13 GMT 2022","22244","","N. Clear all created learning items","","","","delete QA lessons",""
