"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 01 10:55:43 GMT 2022","Thu Dec 01 10:55:47 GMT 2022","3330","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Thu Dec 01 10:55:47 GMT 2022","Thu Dec 01 10:55:58 GMT 2022","11471","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Thu Dec 01 10:58:45 GMT 2022","Thu Dec 01 10:58:58 GMT 2022","12623","","I. Create team","","","","should create new team",""
"passed","Thu Dec 01 10:56:55 GMT 2022","Thu Dec 01 10:57:16 GMT 2022","20922","","D. Create lessons","","","","should create lesson(text)",""
"failed","Thu Dec 01 10:57:29 GMT 2022","Thu Dec 01 10:57:42 GMT 2022","12179","","E. Profile editing","","","","should assert profile page",""
"passed","Thu Dec 01 10:55:10 GMT 2022","Thu Dec 01 10:55:20 GMT 2022","9713","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Thu Dec 01 10:54:55 GMT 2022","Thu Dec 01 10:54:59 GMT 2022","4716","","A. Login test","","","","should show landing page",""
"passed","Thu Dec 01 10:55:37 GMT 2022","Thu Dec 01 10:55:43 GMT 2022","6003","","C. Invite user by 2 ways","","","","getting last email",""
"passed","Thu Dec 01 10:58:06 GMT 2022","Thu Dec 01 10:58:19 GMT 2022","13511","","G. Create course group","","","","should create course program",""
"passed","Thu Dec 01 10:59:28 GMT 2022","Thu Dec 01 10:59:31 GMT 2022","2575","","K. Search courses","","","","go to curriculums",""
"passed","Thu Dec 01 10:57:47 GMT 2022","Thu Dec 01 10:58:00 GMT 2022","13280","","F. Create course","","","","should create course",""
"passed","Thu Dec 01 10:59:42 GMT 2022","Thu Dec 01 10:59:49 GMT 2022","7783","","L. Check student answers","","","","Check first answer",""
"passed","Thu Dec 01 10:59:26 GMT 2022","Thu Dec 01 10:59:28 GMT 2022","2681","","K. Search courses","","","","search course by name",""
"passed","Thu Dec 01 10:59:07 GMT 2022","Thu Dec 01 10:59:16 GMT 2022","9580","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Thu Dec 01 10:59:58 GMT 2022","Thu Dec 01 11:00:03 GMT 2022","5174","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Thu Dec 01 10:56:19 GMT 2022","Thu Dec 01 10:56:55 GMT 2022","35844","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Thu Dec 01 10:58:25 GMT 2022","Thu Dec 01 10:58:39 GMT 2022","14526","","H. Create curriculum","","","","should create curriculum",""
"passed","Thu Dec 01 10:55:30 GMT 2022","Thu Dec 01 10:55:37 GMT 2022","7448","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Thu Dec 01 10:55:58 GMT 2022","Thu Dec 01 10:56:09 GMT 2022","10787","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Thu Dec 01 10:55:20 GMT 2022","Thu Dec 01 10:55:24 GMT 2022","3936","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Thu Dec 01 10:54:59 GMT 2022","Thu Dec 01 10:55:03 GMT 2022","3148","","A. Login test","","","","should move to login page and log in",""
"passed","Thu Dec 01 10:59:22 GMT 2022","Thu Dec 01 10:59:26 GMT 2022","3804","","K. Search courses","","","","select Started Finished and All courses",""
