"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 01 13:36:58 GMT 2022","Tue Nov 01 13:38:00 GMT 2022","61481","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Tue Nov 01 13:43:02 GMT 2022","Tue Nov 01 13:43:06 GMT 2022","3537","","Search courses","","","","go to curriculums",""
"failed","Tue Nov 01 13:42:06 GMT 2022","Tue Nov 01 13:42:37 GMT 2022","31500","","Complete the course which we have created in previous tests","","","","should ",""
"broken","Tue Nov 01 13:38:23 GMT 2022","Tue Nov 01 13:38:34 GMT 2022","11060","","Invite user by 2 ways","","","","should invite by user menu",""
"passed","Tue Nov 01 13:39:13 GMT 2022","Tue Nov 01 13:39:29 GMT 2022","16049","","Create lessons","","","","should create lesson(text)",""
"passed","Tue Nov 01 13:38:42 GMT 2022","Tue Nov 01 13:39:13 GMT 2022","30883","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Tue Nov 01 13:38:18 GMT 2022","Tue Nov 01 13:38:23 GMT 2022","4848","","Invite user by 2 ways","","","","can generate a new email address",""
"passed","Tue Nov 01 13:36:41 GMT 2022","Tue Nov 01 13:36:45 GMT 2022","3432","","Login test","","","","should move to login page and log in",""
"failed","Tue Nov 01 13:43:17 GMT 2022","Tue Nov 01 13:43:48 GMT 2022","30189","","Authenticated student test","","","","should scroll page, open course and travel him",""
"passed","Tue Nov 01 13:36:36 GMT 2022","Tue Nov 01 13:36:41 GMT 2022","4867","","Login test","","","","should show landing page",""
"passed","Tue Nov 01 13:42:56 GMT 2022","Tue Nov 01 13:42:58 GMT 2022","2505","","Search courses","","","","select Started Finished and All courses",""
"failed","Tue Nov 01 13:40:31 GMT 2022","Tue Nov 01 13:40:42 GMT 2022","10726","","Profile editing","","","","should assert profile page",""
"passed","Tue Nov 01 13:43:08 GMT 2022","Tue Nov 01 13:43:09 GMT 2022","891","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Tue Nov 01 13:40:06 GMT 2022","Tue Nov 01 13:40:10 GMT 2022","3916","","Create lessons","","","","should ",""
"passed","Tue Nov 01 13:42:58 GMT 2022","Tue Nov 01 13:43:02 GMT 2022","4158","","Search courses","","","","search course by name",""
"failed","Tue Nov 01 13:43:48 GMT 2022","Tue Nov 01 13:44:18 GMT 2022","30140","","Authenticated student test","","","","should change language",""
"passed","Tue Nov 01 13:41:07 GMT 2022","Tue Nov 01 13:41:18 GMT 2022","11793","","Create course group","","","","should create curriculum",""
"skipped","Tue Nov 01 13:38:34 GMT 2022","Tue Nov 01 13:38:34 GMT 2022","0","","Invite user by 2 ways","","","","accept invitation",""
"failed","Tue Nov 01 13:39:29 GMT 2022","Tue Nov 01 13:40:06 GMT 2022","37390","","Create lessons","","","","should create lesson(text + checkbox + radio)",""
"passed","Tue Nov 01 13:41:44 GMT 2022","Tue Nov 01 13:41:56 GMT 2022","11613","","Create team","","","","should create new team",""
"passed","Tue Nov 01 13:36:53 GMT 2022","Tue Nov 01 13:36:58 GMT 2022","5763","","Register user","","","","can generate a new email address and sign up",""
"skipped","Tue Nov 01 13:38:34 GMT 2022","Tue Nov 01 13:38:34 GMT 2022","1","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"passed","Tue Nov 01 13:41:25 GMT 2022","Tue Nov 01 13:41:38 GMT 2022","12783","","Create curriculum","","","","should create curriculum",""
"skipped","Tue Nov 01 13:38:34 GMT 2022","Tue Nov 01 13:38:34 GMT 2022","0","","Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Tue Nov 01 13:40:48 GMT 2022","Tue Nov 01 13:41:00 GMT 2022","12147","","Create course","","","","should create course",""
"passed","Tue Nov 01 13:42:50 GMT 2022","Tue Nov 01 13:42:56 GMT 2022","5216","","Search courses","","","","open and close course lists",""
