"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Dec 02 11:43:24 GMT 2022","Fri Dec 02 11:43:38 GMT 2022","13747","","F. Create course","","","","should create course",""
"passed","Fri Dec 02 11:44:03 GMT 2022","Fri Dec 02 11:44:19 GMT 2022","15363","","H. Create curriculum","","","","should create curriculum",""
"passed","Fri Dec 02 11:45:02 GMT 2022","Fri Dec 02 11:45:06 GMT 2022","4026","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Fri Dec 02 11:40:59 GMT 2022","Fri Dec 02 11:41:11 GMT 2022","11927","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Fri Dec 02 11:44:25 GMT 2022","Fri Dec 02 11:44:38 GMT 2022","12919","","I. Create team","","","","should create new team",""
"passed","Fri Dec 02 11:44:47 GMT 2022","Fri Dec 02 11:44:57 GMT 2022","9640","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Fri Dec 02 11:43:06 GMT 2022","Fri Dec 02 11:43:19 GMT 2022","12966","","E. Profile editing","","","","should assert profile page",""
"passed","Fri Dec 02 11:40:49 GMT 2022","Fri Dec 02 11:40:52 GMT 2022","3496","","A. Login test","","","","should move to login page and log in",""
"failed","Fri Dec 02 11:41:11 GMT 2022","Fri Dec 02 11:41:16 GMT 2022","5061","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Fri Dec 02 11:45:23 GMT 2022","Fri Dec 02 11:45:30 GMT 2022","7908","","L. Check student answers","","","","Check first answer",""
"passed","Fri Dec 02 11:45:09 GMT 2022","Fri Dec 02 11:45:12 GMT 2022","2873","","K. Search courses","","","","go to curriculums",""
"passed","Fri Dec 02 11:41:43 GMT 2022","Fri Dec 02 11:42:27 GMT 2022","44571","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Fri Dec 02 11:45:06 GMT 2022","Fri Dec 02 11:45:09 GMT 2022","2971","","K. Search courses","","","","search course by name",""
"passed","Fri Dec 02 11:40:41 GMT 2022","Fri Dec 02 11:40:49 GMT 2022","7389","","A. Login test","","","","should show landing page",""
"passed","Fri Dec 02 11:45:40 GMT 2022","Fri Dec 02 11:45:45 GMT 2022","5392","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Fri Dec 02 11:42:27 GMT 2022","Fri Dec 02 11:42:50 GMT 2022","22957","","D. Create lessons","","","","should create lesson(text)",""
"passed","Fri Dec 02 11:43:43 GMT 2022","Fri Dec 02 11:43:58 GMT 2022","14578","","G. Create course group","","","","should create course program",""
