"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 30 14:29:02 GMT 2022","Wed Nov 30 14:29:06 GMT 2022","4661","","K. Search courses","","","","select Started Finished and All courses",""
"broken","Wed Nov 30 14:27:30 GMT 2022","Wed Nov 30 14:28:05 GMT 2022","34558","","I. Create team","","","","should create new team",""
"failed","Wed Nov 30 14:24:37 GMT 2022","Wed Nov 30 14:25:12 GMT 2022","34612","","E. Profile editing","","","","should assert profile page",""
"passed","Wed Nov 30 14:22:31 GMT 2022","Wed Nov 30 14:22:35 GMT 2022","4602","","A. Login test","","","","should show landing page",""
"broken","Wed Nov 30 14:29:51 GMT 2022","Wed Nov 30 14:29:51 GMT 2022","1","","L. Check student answers","","","","Check first answer",""
"passed","Wed Nov 30 14:29:09 GMT 2022","Wed Nov 30 14:29:12 GMT 2022","2775","","K. Search courses","","","","go to curriculums",""
"broken","Wed Nov 30 14:26:04 GMT 2022","Wed Nov 30 14:26:38 GMT 2022","34584","","G. Create course group","","","","should create course program",""
"passed","Wed Nov 30 14:22:46 GMT 2022","Wed Nov 30 14:22:56 GMT 2022","9533","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Wed Nov 30 14:22:35 GMT 2022","Wed Nov 30 14:22:39 GMT 2022","3766","","A. Login test","","","","should move to login page and log in",""
"passed","Wed Nov 30 14:30:04 GMT 2022","Wed Nov 30 14:30:09 GMT 2022","4987","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Wed Nov 30 14:22:56 GMT 2022","Wed Nov 30 14:23:01 GMT 2022","5065","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 30 14:29:06 GMT 2022","Wed Nov 30 14:29:09 GMT 2022","2755","","K. Search courses","","","","search course by name",""
