"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Dec 03 11:16:14 GMT 2022","Sat Dec 03 11:16:26 GMT 2022","12288","","E. Profile editing","","","","should assert profile page",""
"passed","Sat Dec 03 11:19:20 GMT 2022","Sat Dec 03 11:19:34 GMT 2022","14410","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Sat Dec 03 11:17:08 GMT 2022","Sat Dec 03 11:17:22 GMT 2022","14078","","H. Create curriculum","","","","should create curriculum",""
"passed","Sat Dec 03 11:19:34 GMT 2022","Sat Dec 03 11:19:46 GMT 2022","11710","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Sat Dec 03 11:14:20 GMT 2022","Sat Dec 03 11:14:24 GMT 2022","3476","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Sat Dec 03 11:16:49 GMT 2022","Sat Dec 03 11:17:03 GMT 2022","13453","","G. Create course group","","","","should create course program",""
"passed","Sat Dec 03 11:14:35 GMT 2022","Sat Dec 03 11:14:45 GMT 2022","9776","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Sat Dec 03 11:14:13 GMT 2022","Sat Dec 03 11:14:20 GMT 2022","7010","","C. Invite user by 2 ways","","","","getting last email",""
"passed","Sat Dec 03 11:14:54 GMT 2022","Sat Dec 03 11:15:37 GMT 2022","42414","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Sat Dec 03 11:13:36 GMT 2022","Sat Dec 03 11:13:41 GMT 2022","4947","","A. Login test","","","","should show landing page",""
"passed","Sat Dec 03 11:18:07 GMT 2022","Sat Dec 03 11:18:09 GMT 2022","2590","","K. Search courses","","","","search course by name",""
"passed","Sat Dec 03 11:15:37 GMT 2022","Sat Dec 03 11:15:58 GMT 2022","21357","","D. Create lessons","","","","should create lesson(text)",""
"passed","Sat Dec 03 11:14:06 GMT 2022","Sat Dec 03 11:14:13 GMT 2022","7430","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Sat Dec 03 11:13:51 GMT 2022","Sat Dec 03 11:14:00 GMT 2022","9450","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Sat Dec 03 11:18:09 GMT 2022","Sat Dec 03 11:18:12 GMT 2022","2594","","K. Search courses","","","","go to curriculums",""
"passed","Sat Dec 03 11:17:48 GMT 2022","Sat Dec 03 11:17:58 GMT 2022","9239","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Sat Dec 03 11:18:38 GMT 2022","Sat Dec 03 11:18:43 GMT 2022","4871","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Sat Dec 03 11:17:28 GMT 2022","Sat Dec 03 11:17:40 GMT 2022","12039","","I. Create team","","","","should create new team",""
"passed","Sat Dec 03 11:14:24 GMT 2022","Sat Dec 03 11:14:35 GMT 2022","11428","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Sat Dec 03 11:18:03 GMT 2022","Sat Dec 03 11:18:06 GMT 2022","3617","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Sat Dec 03 11:18:22 GMT 2022","Sat Dec 03 11:18:30 GMT 2022","7542","","L. Check student answers","","","","Check first answer",""
"passed","Sat Dec 03 11:13:41 GMT 2022","Sat Dec 03 11:13:44 GMT 2022","3094","","A. Login test","","","","should move to login page and log in",""
"passed","Sat Dec 03 11:16:31 GMT 2022","Sat Dec 03 11:16:44 GMT 2022","12842","","F. Create course","","","","should create course",""
"passed","Sat Dec 03 11:19:05 GMT 2022","Sat Dec 03 11:19:20 GMT 2022","14659","","N. Clear all created learning items","","","","delete QA course",""
"passed","Sat Dec 03 11:18:48 GMT 2022","Sat Dec 03 11:19:05 GMT 2022","17128","","N. Clear all created learning items","","","","delete QA lessons",""
