"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 15:13:39 GMT 2022","Mon Nov 28 15:13:51 GMT 2022","11922","","I. Create team","","","","should create new team",""
"passed","Mon Nov 28 15:14:34 GMT 2022","Mon Nov 28 15:14:42 GMT 2022","7739","","L. Check student answers","","","","Check first answer",""
"passed","Mon Nov 28 15:10:33 GMT 2022","Mon Nov 28 15:10:40 GMT 2022","6993","","C. Invite user by 2 ways","","","","getting last email",""
"passed","Mon Nov 28 15:09:46 GMT 2022","Mon Nov 28 15:09:50 GMT 2022","4426","","A. Login test","","","","should show landing page",""
"passed","Mon Nov 28 15:14:15 GMT 2022","Mon Nov 28 15:14:18 GMT 2022","3624","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Mon Nov 28 15:11:51 GMT 2022","Mon Nov 28 15:12:11 GMT 2022","20526","","D. Create lessons","","","","should create lesson(text)",""
"passed","Mon Nov 28 15:14:18 GMT 2022","Mon Nov 28 15:14:21 GMT 2022","2771","","K. Search courses","","","","search course by name",""
"passed","Mon Nov 28 15:12:41 GMT 2022","Mon Nov 28 15:12:54 GMT 2022","13260","","F. Create course","","","","should create course",""
"failed","Mon Nov 28 15:10:11 GMT 2022","Mon Nov 28 15:10:18 GMT 2022","6762","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Mon Nov 28 15:14:21 GMT 2022","Mon Nov 28 15:14:23 GMT 2022","2515","","K. Search courses","","","","go to curriculums",""
"passed","Mon Nov 28 15:14:50 GMT 2022","Mon Nov 28 15:14:55 GMT 2022","4966","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Mon Nov 28 15:11:16 GMT 2022","Mon Nov 28 15:11:50 GMT 2022","34700","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Mon Nov 28 15:13:59 GMT 2022","Mon Nov 28 15:14:09 GMT 2022","9664","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Mon Nov 28 15:10:25 GMT 2022","Mon Nov 28 15:10:33 GMT 2022","7994","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Mon Nov 28 15:09:50 GMT 2022","Mon Nov 28 15:09:54 GMT 2022","3159","","A. Login test","","","","should move to login page and log in",""
"passed","Mon Nov 28 15:10:43 GMT 2022","Mon Nov 28 15:10:55 GMT 2022","11673","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Mon Nov 28 15:13:00 GMT 2022","Mon Nov 28 15:13:13 GMT 2022","13569","","G. Create course group","","","","should create course program",""
"passed","Mon Nov 28 15:13:19 GMT 2022","Mon Nov 28 15:13:33 GMT 2022","14488","","H. Create curriculum","","","","should create curriculum",""
"passed","Mon Nov 28 15:10:00 GMT 2022","Mon Nov 28 15:10:11 GMT 2022","10279","","B. Register user","","","","can generate a new email address and sign up",""
"failed","Mon Nov 28 15:12:24 GMT 2022","Mon Nov 28 15:12:36 GMT 2022","12053","","E. Profile editing","","","","should assert profile page",""
"passed","Mon Nov 28 15:10:55 GMT 2022","Mon Nov 28 15:11:06 GMT 2022","10440","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Mon Nov 28 15:10:40 GMT 2022","Mon Nov 28 15:10:43 GMT 2022","3514","","C. Invite user by 2 ways","","","","accept invitation",""
