"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Nov 04 20:19:09 GMT 2022","Fri Nov 04 20:19:40 GMT 2022","30602","","Complete the course which we have created in previous tests","","","","should ",""
"failed","Fri Nov 04 20:14:49 GMT 2022","Fri Nov 04 20:15:05 GMT 2022","15888","","Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Fri Nov 04 20:15:27 GMT 2022","Fri Nov 04 20:15:57 GMT 2022","30140","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Fri Nov 04 20:19:54 GMT 2022","Fri Nov 04 20:19:57 GMT 2022","2429","","Search courses","","","","select Started Finished and All courses",""
"passed","Fri Nov 04 20:13:10 GMT 2022","Fri Nov 04 20:13:13 GMT 2022","3228","","Login test","","","","should move to login page and log in",""
"failed","Fri Nov 04 20:14:15 GMT 2022","Fri Nov 04 20:14:49 GMT 2022","34493","","Invite user by 2 ways","","","","accept invitation",""
"passed","Fri Nov 04 20:18:47 GMT 2022","Fri Nov 04 20:18:59 GMT 2022","12525","","Create team","","","","should create new team",""
"failed","Fri Nov 04 20:22:32 GMT 2022","Fri Nov 04 20:23:07 GMT 2022","34887","","Clear all created lerning items","","","","delete QA curriculum",""
"failed","Fri Nov 04 20:21:58 GMT 2022","Fri Nov 04 20:22:32 GMT 2022","34463","","Clear all created lerning items","","","","delete QA course",""
"passed","Fri Nov 04 20:20:01 GMT 2022","Fri Nov 04 20:20:04 GMT 2022","3101","","Search courses","","","","go to curriculums",""
"failed","Fri Nov 04 20:13:23 GMT 2022","Fri Nov 04 20:13:23 GMT 2022","379","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Fri Nov 04 20:19:49 GMT 2022","Fri Nov 04 20:19:54 GMT 2022","5076","","Search courses","","","","open and close course lists",""
"passed","Fri Nov 04 20:13:06 GMT 2022","Fri Nov 04 20:13:10 GMT 2022","4075","","Login test","","","","should show landing page",""
"failed","Fri Nov 04 20:13:35 GMT 2022","Fri Nov 04 20:14:09 GMT 2022","34492","","Invite user by 2 ways","","","","should invite by user menu",""
"passed","Fri Nov 04 20:20:06 GMT 2022","Fri Nov 04 20:20:06 GMT 2022","520","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Fri Nov 04 20:15:57 GMT 2022","Fri Nov 04 20:16:14 GMT 2022","16653","","Create lessons","","","","should create lesson(text)",""
"passed","Fri Nov 04 20:21:50 GMT 2022","Fri Nov 04 20:21:58 GMT 2022","8112","","Clear all created lerning items","","","","delete QA lessons",""
"failed","Fri Nov 04 20:16:27 GMT 2022","Fri Nov 04 20:17:02 GMT 2022","35151","","Profile editing","","","","should assert profile page",""
"passed","Fri Nov 04 20:17:32 GMT 2022","Fri Nov 04 20:17:45 GMT 2022","13222","","Create course group","","","","should create curriculum",""
"failed","Fri Nov 04 20:17:51 GMT 2022","Fri Nov 04 20:18:35 GMT 2022","43493","","Create curriculum","","","","should create curriculum",""
"passed","Fri Nov 04 20:23:07 GMT 2022","Fri Nov 04 20:23:14 GMT 2022","6240","","Clear all created lerning items","","","","delete QA course group",""
"failed","Fri Nov 04 20:13:22 GMT 2022","Fri Nov 04 20:13:23 GMT 2022","1088","","Register user","","","","can generate a new email address and sign up",""
"failed","Fri Nov 04 20:13:29 GMT 2022","Fri Nov 04 20:13:35 GMT 2022","5384","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Fri Nov 04 20:14:09 GMT 2022","Fri Nov 04 20:14:15 GMT 2022","5711","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"failed","Fri Nov 04 20:17:12 GMT 2022","Fri Nov 04 20:17:25 GMT 2022","12805","","Create course","","","","should create course",""
"failed","Fri Nov 04 20:21:09 GMT 2022","Fri Nov 04 20:21:40 GMT 2022","30667","","Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Fri Nov 04 20:19:57 GMT 2022","Fri Nov 04 20:20:01 GMT 2022","3748","","Search courses","","","","search course by name",""
"failed","Fri Nov 04 20:20:19 GMT 2022","Fri Nov 04 20:20:54 GMT 2022","35756","","Check student answers","","","","Check first answer",""
