"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 23 15:06:00 GMT 2022","Wed Nov 23 15:06:15 GMT 2022","15141","","N. Clear all created learning items","","","","delete QA course",""
"passed","Wed Nov 23 15:05:43 GMT 2022","Wed Nov 23 15:06:00 GMT 2022","16904","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Wed Nov 23 15:03:24 GMT 2022","Wed Nov 23 15:03:39 GMT 2022","14347","","G. Create course group","","","","should create curriculum",""
"failed","Wed Nov 23 15:00:54 GMT 2022","Wed Nov 23 15:01:09 GMT 2022","15324","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 23 15:00:39 GMT 2022","Wed Nov 23 15:00:43 GMT 2022","3444","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Wed Nov 23 15:04:57 GMT 2022","Wed Nov 23 15:05:00 GMT 2022","3210","","K. Search courses","","","","go to curriculums",""
"passed","Wed Nov 23 14:59:50 GMT 2022","Wed Nov 23 14:59:54 GMT 2022","4498","","A. Login test","","","","should show landing page",""
"passed","Wed Nov 23 15:04:32 GMT 2022","Wed Nov 23 15:04:43 GMT 2022","10646","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Wed Nov 23 15:05:12 GMT 2022","Wed Nov 23 15:05:21 GMT 2022","8298","","L. Check student answers","","","","Check first answer",""
"failed","Wed Nov 23 15:02:43 GMT 2022","Wed Nov 23 15:02:56 GMT 2022","13332","","E. Profile editing","","","","should assert profile page",""
"passed","Wed Nov 23 15:04:09 GMT 2022","Wed Nov 23 15:04:22 GMT 2022","13305","","I. Create team","","","","should create new team",""
"passed","Wed Nov 23 15:03:03 GMT 2022","Wed Nov 23 15:03:17 GMT 2022","14500","","F. Create course","","","","should create course",""
"passed","Wed Nov 23 15:00:08 GMT 2022","Wed Nov 23 15:00:14 GMT 2022","5846","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Wed Nov 23 15:04:54 GMT 2022","Wed Nov 23 15:04:57 GMT 2022","3061","","K. Search courses","","","","search course by name",""
"passed","Wed Nov 23 15:05:31 GMT 2022","Wed Nov 23 15:05:37 GMT 2022","5642","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Wed Nov 23 15:00:14 GMT 2022","Wed Nov 23 15:00:19 GMT 2022","4779","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 23 15:01:23 GMT 2022","Wed Nov 23 15:02:03 GMT 2022","40094","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Wed Nov 23 15:00:35 GMT 2022","Wed Nov 23 15:00:39 GMT 2022","4419","","C. Invite user by 2 ways","","","","getting last email",""
"failed","Wed Nov 23 15:06:27 GMT 2022","Wed Nov 23 15:06:39 GMT 2022","12605","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Wed Nov 23 15:00:43 GMT 2022","Wed Nov 23 15:00:54 GMT 2022","11359","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Wed Nov 23 15:03:46 GMT 2022","Wed Nov 23 15:04:02 GMT 2022","15751","","H. Create curriculum","","","","should create curriculum",""
"passed","Wed Nov 23 15:00:26 GMT 2022","Wed Nov 23 15:00:35 GMT 2022","8947","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Wed Nov 23 15:02:03 GMT 2022","Wed Nov 23 15:02:25 GMT 2022","22415","","D. Create lessons","","","","should create lesson(text)",""
"passed","Wed Nov 23 14:59:54 GMT 2022","Wed Nov 23 14:59:58 GMT 2022","3407","","A. Login test","","","","should move to login page and log in",""
"failed","Wed Nov 23 15:06:15 GMT 2022","Wed Nov 23 15:06:27 GMT 2022","11848","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Wed Nov 23 15:04:50 GMT 2022","Wed Nov 23 15:04:54 GMT 2022","3967","","K. Search courses","","","","select Started Finished and All courses",""
