"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 09 08:50:33 GMT 2022","Wed Nov 09 08:50:48 GMT 2022","14651","","H. Create curriculum","","","","should create curriculum",""
"passed","Wed Nov 09 08:52:56 GMT 2022","Wed Nov 09 08:53:11 GMT 2022","15314","","N. Clear all created learning items","","","","delete QA course",""
"passed","Wed Nov 09 08:49:53 GMT 2022","Wed Nov 09 08:50:07 GMT 2022","13804","","F. Create course","","","","should create course",""
"passed","Wed Nov 09 08:52:05 GMT 2022","Wed Nov 09 08:52:15 GMT 2022","10302","","L. Check student answers","","","","Check first answer",""
"passed","Wed Nov 09 08:48:59 GMT 2022","Wed Nov 09 08:49:20 GMT 2022","21589","","D. Create lessons","","","","should create lesson(text)",""
"passed","Wed Nov 09 08:47:13 GMT 2022","Wed Nov 09 08:47:25 GMT 2022","12061","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Wed Nov 09 08:50:55 GMT 2022","Wed Nov 09 08:51:07 GMT 2022","12579","","I. Create team","","","","should create new team",""
"passed","Wed Nov 09 08:50:14 GMT 2022","Wed Nov 09 08:50:27 GMT 2022","13643","","G. Create course group","","","","should create curriculum",""
"failed","Wed Nov 09 08:47:05 GMT 2022","Wed Nov 09 08:47:08 GMT 2022","2619","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 09 08:53:26 GMT 2022","Wed Nov 09 08:53:38 GMT 2022","12305","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Wed Nov 09 08:51:32 GMT 2022","Wed Nov 09 08:51:37 GMT 2022","4458","","K. Search courses","","","","open and close course lists",""
"passed","Wed Nov 09 08:52:26 GMT 2022","Wed Nov 09 08:52:31 GMT 2022","4864","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Wed Nov 09 08:49:35 GMT 2022","Wed Nov 09 08:49:47 GMT 2022","12673","","E. Profile editing","","","","should assert profile page",""
"passed","Wed Nov 09 08:53:11 GMT 2022","Wed Nov 09 08:53:26 GMT 2022","15024","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Wed Nov 09 08:51:37 GMT 2022","Wed Nov 09 08:51:40 GMT 2022","2934","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Wed Nov 09 08:47:51 GMT 2022","Wed Nov 09 08:48:07 GMT 2022","15714","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 09 08:48:21 GMT 2022","Wed Nov 09 08:48:59 GMT 2022","37353","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Wed Nov 09 08:51:40 GMT 2022","Wed Nov 09 08:51:44 GMT 2022","4280","","K. Search courses","","","","search course by name",""
"passed","Wed Nov 09 08:47:39 GMT 2022","Wed Nov 09 08:47:51 GMT 2022","12238","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Wed Nov 09 08:51:17 GMT 2022","Wed Nov 09 08:51:26 GMT 2022","9106","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Wed Nov 09 08:51:44 GMT 2022","Wed Nov 09 08:51:48 GMT 2022","3763","","K. Search courses","","","","go to curriculums",""
"passed","Wed Nov 09 08:46:46 GMT 2022","Wed Nov 09 08:46:50 GMT 2022","4476","","A. Login test","","","","should move to login page and log in",""
"passed","Wed Nov 09 08:47:26 GMT 2022","Wed Nov 09 08:47:39 GMT 2022","13364","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Wed Nov 09 08:51:51 GMT 2022","Wed Nov 09 08:51:52 GMT 2022","907","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Wed Nov 09 08:52:37 GMT 2022","Wed Nov 09 08:52:56 GMT 2022","19090","","N. Clear all created learning items","","","","delete QA lessons",""
"failed","Wed Nov 09 08:46:58 GMT 2022","Wed Nov 09 08:47:05 GMT 2022","7051","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Wed Nov 09 08:46:41 GMT 2022","Wed Nov 09 08:46:46 GMT 2022","4779","","A. Login test","","","","should show landing page",""
