"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 10 13:21:14 GMT 2022","Thu Nov 10 13:21:18 GMT 2022","3477","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Thu Nov 10 13:24:17 GMT 2022","Thu Nov 10 13:24:34 GMT 2022","17252","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Thu Nov 10 13:20:59 GMT 2022","Thu Nov 10 13:21:09 GMT 2022","9533","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Thu Nov 10 13:16:49 GMT 2022","Thu Nov 10 13:17:00 GMT 2022","11025","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Thu Nov 10 13:20:02 GMT 2022","Thu Nov 10 13:20:15 GMT 2022","12946","","G. Create course group","","","","should create curriculum",""
"passed","Thu Nov 10 13:24:34 GMT 2022","Thu Nov 10 13:24:49 GMT 2022","15013","","N. Clear all created learning items","","","","delete QA course",""
"failed","Thu Nov 10 13:19:27 GMT 2022","Thu Nov 10 13:19:39 GMT 2022","11764","","E. Profile editing","","","","should assert profile page",""
"failed","Thu Nov 10 13:16:12 GMT 2022","Thu Nov 10 13:16:49 GMT 2022","37205","","C. Invite user by 2 ways","","","","should invite by user menu",""
"failed","Thu Nov 10 13:23:33 GMT 2022","Thu Nov 10 13:24:08 GMT 2022","34547","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Thu Nov 10 13:20:39 GMT 2022","Thu Nov 10 13:20:51 GMT 2022","11701","","I. Create team","","","","should create new team",""
"failed","Thu Nov 10 13:21:20 GMT 2022","Thu Nov 10 13:21:53 GMT 2022","32439","","K. Search courses","","","","go to curriculums",""
"passed","Thu Nov 10 13:15:46 GMT 2022","Thu Nov 10 13:15:49 GMT 2022","3004","","A. Login test","","","","should move to login page and log in",""
"passed","Thu Nov 10 13:15:42 GMT 2022","Thu Nov 10 13:15:46 GMT 2022","4357","","A. Login test","","","","should show landing page",""
"passed","Thu Nov 10 13:24:49 GMT 2022","Thu Nov 10 13:25:03 GMT 2022","14451","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Thu Nov 10 13:20:20 GMT 2022","Thu Nov 10 13:20:34 GMT 2022","13946","","H. Create curriculum","","","","should create curriculum",""
"passed","Thu Nov 10 13:25:03 GMT 2022","Thu Nov 10 13:25:15 GMT 2022","11764","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Thu Nov 10 13:21:18 GMT 2022","Thu Nov 10 13:21:20 GMT 2022","2678","","K. Search courses","","","","search course by name",""
"passed","Thu Nov 10 13:18:53 GMT 2022","Thu Nov 10 13:19:14 GMT 2022","20326","","D. Create lessons","","","","should create lesson(text)",""
"failed","Thu Nov 10 13:17:00 GMT 2022","Thu Nov 10 13:17:41 GMT 2022","41403","","C. Invite user by 2 ways","","","","delete invited user",""
"failed","Thu Nov 10 13:15:57 GMT 2022","Thu Nov 10 13:16:04 GMT 2022","7170","","B. Register user","","","","can generate a new email address and sign up",""
"failed","Thu Nov 10 13:21:56 GMT 2022","Thu Nov 10 13:22:26 GMT 2022","30392","","Search curriculums","","","","go to curriculums and search them by name",""
"failed","Thu Nov 10 13:17:41 GMT 2022","Thu Nov 10 13:17:57 GMT 2022","15794","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Thu Nov 10 13:16:04 GMT 2022","Thu Nov 10 13:16:07 GMT 2022","2804","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Thu Nov 10 13:18:18 GMT 2022","Thu Nov 10 13:18:53 GMT 2022","35219","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Thu Nov 10 13:22:46 GMT 2022","Thu Nov 10 13:23:20 GMT 2022","34000","","L. Check student answers","","","","Check first answer",""
"passed","Thu Nov 10 13:19:43 GMT 2022","Thu Nov 10 13:19:56 GMT 2022","12902","","F. Create course","","","","should create course",""
