"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 25 10:27:33 GMT 2022","Fri Nov 25 10:28:11 GMT 2022","37318","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Fri Nov 25 10:26:07 GMT 2022","Fri Nov 25 10:26:11 GMT 2022","3684","","A. Login test","","","","should move to login page and log in",""
"failed","Fri Nov 25 10:26:25 GMT 2022","Fri Nov 25 10:26:30 GMT 2022","4761","","B. Register user","","","","can receive the confirmation email and extract the code",""
"broken","Fri Nov 25 10:29:24 GMT 2022","Fri Nov 25 10:29:34 GMT 2022","10230","","G. Create course group","","","","should create course program",""
"passed","Fri Nov 25 10:28:11 GMT 2022","Fri Nov 25 10:28:33 GMT 2022","21794","","D. Create lessons","","","","should create lesson(text)",""
"passed","Fri Nov 25 10:26:02 GMT 2022","Fri Nov 25 10:26:07 GMT 2022","4840","","A. Login test","","","","should show landing page",""
"passed","Fri Nov 25 10:29:39 GMT 2022","Fri Nov 25 10:29:56 GMT 2022","16584","","H. Create curriculum","","","","should create curriculum",""
"failed","Fri Nov 25 10:28:47 GMT 2022","Fri Nov 25 10:29:00 GMT 2022","13090","","E. Profile editing","","","","should assert profile page",""
"passed","Fri Nov 25 10:30:02 GMT 2022","Fri Nov 25 10:30:15 GMT 2022","12904","","I. Create team","","","","should create new team",""
"passed","Fri Nov 25 10:26:19 GMT 2022","Fri Nov 25 10:26:25 GMT 2022","6425","","B. Register user","","","","can generate a new email address and sign up",""
