"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 03 11:05:10 GMT 2022","Sat Dec 03 11:05:32 GMT 2022","21662","","D. Create lessons","","","","should create lesson(text)",""
"passed","Sat Dec 03 11:07:55 GMT 2022","Sat Dec 03 11:08:02 GMT 2022","7605","","L. Check student answers","","","","Check first answer",""
"passed","Sat Dec 03 11:07:21 GMT 2022","Sat Dec 03 11:07:30 GMT 2022","9215","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Sat Dec 03 11:06:04 GMT 2022","Sat Dec 03 11:06:16 GMT 2022","12774","","F. Create course","","","","should create course",""
"passed","Sat Dec 03 11:06:22 GMT 2022","Sat Dec 03 11:06:35 GMT 2022","13304","","G. Create course group","","","","should create course program",""
"passed","Sat Dec 03 11:07:39 GMT 2022","Sat Dec 03 11:07:42 GMT 2022","2654","","K. Search courses","","","","search course by name",""
"passed","Sat Dec 03 11:07:00 GMT 2022","Sat Dec 03 11:07:12 GMT 2022","11947","","I. Create team","","","","should create new team",""
"passed","Sat Dec 03 11:03:57 GMT 2022","Sat Dec 03 11:04:08 GMT 2022","10676","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Sat Dec 03 11:08:20 GMT 2022","Sat Dec 03 11:08:37 GMT 2022","17149","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Sat Dec 03 11:08:37 GMT 2022","Sat Dec 03 11:08:52 GMT 2022","14565","","N. Clear all created learning items","","","","delete QA course",""
"passed","Sat Dec 03 11:09:06 GMT 2022","Sat Dec 03 11:09:18 GMT 2022","11657","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Sat Dec 03 11:03:14 GMT 2022","Sat Dec 03 11:03:17 GMT 2022","3085","","A. Login test","","","","should move to login page and log in",""
"failed","Sat Dec 03 11:05:46 GMT 2022","Sat Dec 03 11:05:58 GMT 2022","12404","","E. Profile editing","","","","should assert profile page",""
"passed","Sat Dec 03 11:08:11 GMT 2022","Sat Dec 03 11:08:15 GMT 2022","4630","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Sat Dec 03 11:03:40 GMT 2022","Sat Dec 03 11:03:47 GMT 2022","7330","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Sat Dec 03 11:04:28 GMT 2022","Sat Dec 03 11:05:10 GMT 2022","42354","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Sat Dec 03 11:03:23 GMT 2022","Sat Dec 03 11:03:34 GMT 2022","10998","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Sat Dec 03 11:04:08 GMT 2022","Sat Dec 03 11:04:18 GMT 2022","10284","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Sat Dec 03 11:06:40 GMT 2022","Sat Dec 03 11:06:55 GMT 2022","14192","","H. Create curriculum","","","","should create curriculum",""
"passed","Sat Dec 03 11:03:09 GMT 2022","Sat Dec 03 11:03:14 GMT 2022","4549","","A. Login test","","","","should show landing page",""
"passed","Sat Dec 03 11:07:42 GMT 2022","Sat Dec 03 11:07:44 GMT 2022","2506","","K. Search courses","","","","go to curriculums",""
"passed","Sat Dec 03 11:03:47 GMT 2022","Sat Dec 03 11:03:54 GMT 2022","6852","","C. Invite user by 2 ways","","","","getting last email",""
"passed","Sat Dec 03 11:07:35 GMT 2022","Sat Dec 03 11:07:39 GMT 2022","3772","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Sat Dec 03 11:03:54 GMT 2022","Sat Dec 03 11:03:57 GMT 2022","3233","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Sat Dec 03 11:08:52 GMT 2022","Sat Dec 03 11:09:06 GMT 2022","14225","","N. Clear all created learning items","","","","delete QA curriculum",""
