"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Dec 03 14:19:06 GMT 2022","Sat Dec 03 14:19:07 GMT 2022","1019","","A. Login test","","","","should show landing page",""
"broken","Sat Dec 03 14:19:43 GMT 2022","Sat Dec 03 14:19:43 GMT 2022","1","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Sat Dec 03 14:19:25 GMT 2022","Sat Dec 03 14:19:25 GMT 2022","346","","E. Profile editing","","","","should assert profile page",""
"failed","Sat Dec 03 14:19:21 GMT 2022","Sat Dec 03 14:19:21 GMT 2022","395","","D. Create lessons","","","","should create lesson(text)",""
"broken","Sat Dec 03 14:19:50 GMT 2022","Sat Dec 03 14:19:50 GMT 2022","2","","L. Check student answers","","","","Check first answer",""
"failed","Sat Dec 03 14:19:20 GMT 2022","Sat Dec 03 14:19:21 GMT 2022","367","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"broken","Sat Dec 03 14:19:39 GMT 2022","Sat Dec 03 14:19:39 GMT 2022","357","","I. Create team","","","","should create new team",""
"broken","Sat Dec 03 14:19:35 GMT 2022","Sat Dec 03 14:19:36 GMT 2022","320","","H. Create curriculum","","","","should create curriculum",""
"broken","Sat Dec 03 14:19:57 GMT 2022","Sat Dec 03 14:19:57 GMT 2022","342","","N. Clear all created learning items","","","","delete QA lessons",""
"skipped","Sat Dec 03 14:19:57 GMT 2022","Sat Dec 03 14:19:57 GMT 2022","1","","N. Clear all created learning items","","","","delete QA course group",""
"skipped","Sat Dec 03 14:19:57 GMT 2022","Sat Dec 03 14:19:57 GMT 2022","0","","N. Clear all created learning items","","","","delete QA curriculum",""
"skipped","Sat Dec 03 14:19:57 GMT 2022","Sat Dec 03 14:19:57 GMT 2022","0","","N. Clear all created learning items","","","","delete QA course",""
"broken","Sat Dec 03 14:19:32 GMT 2022","Sat Dec 03 14:19:32 GMT 2022","372","","G. Create course group","","","","should create course program",""
"failed","Sat Dec 03 14:19:13 GMT 2022","Sat Dec 03 14:19:13 GMT 2022","325","","B. Register user","","","","can generate a new email address and sign up",""
"broken","Sat Dec 03 14:19:54 GMT 2022","Sat Dec 03 14:19:54 GMT 2022","1","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Sat Dec 03 14:19:28 GMT 2022","Sat Dec 03 14:19:28 GMT 2022","338","","F. Create course","","","","should create course",""
"skipped","Sat Dec 03 14:19:07 GMT 2022","Sat Dec 03 14:19:07 GMT 2022","0","","A. Login test","","","","should move to login page and log in",""
