"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 11 06:39:30 GMT 2022","Fri Nov 11 06:39:33 GMT 2022","2806","","K. Search courses","","","","search course by name",""
"passed","Fri Nov 11 06:39:25 GMT 2022","Fri Nov 11 06:39:30 GMT 2022","4395","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Fri Nov 11 06:32:54 GMT 2022","Fri Nov 11 06:33:02 GMT 2022","7426","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Fri Nov 11 06:35:57 GMT 2022","Fri Nov 11 06:36:18 GMT 2022","20678","","D. Create lessons","","","","should create lesson(text)",""
"failed","Fri Nov 11 06:36:51 GMT 2022","Fri Nov 11 06:37:03 GMT 2022","12194","","F. Create course","","","","should create course",""
"failed","Fri Nov 11 06:38:40 GMT 2022","Fri Nov 11 06:39:12 GMT 2022","32313","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Fri Nov 11 06:36:33 GMT 2022","Fri Nov 11 06:36:45 GMT 2022","12603","","E. Profile editing","","","","should assert profile page",""
"failed","Fri Nov 11 06:33:47 GMT 2022","Fri Nov 11 06:33:58 GMT 2022","10776","","C. Invite user by 2 ways","","","","accept invitation",""
"failed","Fri Nov 11 06:37:49 GMT 2022","Fri Nov 11 06:38:26 GMT 2022","36266","","I. Create team","","","","should create new team",""
"passed","Fri Nov 11 06:32:38 GMT 2022","Fri Nov 11 06:32:43 GMT 2022","5003","","A. Login test","","","","should show landing page",""
"failed","Fri Nov 11 06:34:39 GMT 2022","Fri Nov 11 06:34:56 GMT 2022","16233","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Fri Nov 11 06:41:51 GMT 2022","Fri Nov 11 06:42:25 GMT 2022","34981","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Fri Nov 11 06:42:54 GMT 2022","Fri Nov 11 06:43:08 GMT 2022","14821","","N. Clear all created learning items","","","","delete QA course",""
"failed","Fri Nov 11 06:33:02 GMT 2022","Fri Nov 11 06:33:04 GMT 2022","2449","","B. Register user","","","","can receive the confirmation email and extract the code",""
"failed","Fri Nov 11 06:41:02 GMT 2022","Fri Nov 11 06:41:36 GMT 2022","34053","","L. Check student answers","","","","Check first answer",""
"passed","Fri Nov 11 06:42:36 GMT 2022","Fri Nov 11 06:42:54 GMT 2022","17665","","N. Clear all created learning items","","","","delete QA lessons",""
"failed","Fri Nov 11 06:39:33 GMT 2022","Fri Nov 11 06:40:05 GMT 2022","32608","","K. Search courses","","","","go to curriculums",""
"failed","Fri Nov 11 06:33:58 GMT 2022","Fri Nov 11 06:34:39 GMT 2022","41586","","C. Invite user by 2 ways","","","","delete invited user",""
"failed","Fri Nov 11 06:33:10 GMT 2022","Fri Nov 11 06:33:47 GMT 2022","36948","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Fri Nov 11 06:35:20 GMT 2022","Fri Nov 11 06:35:57 GMT 2022","36837","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Fri Nov 11 06:43:08 GMT 2022","Fri Nov 11 06:43:20 GMT 2022","11396","","N. Clear all created learning items","","","","delete QA curriculum",""
"failed","Fri Nov 11 06:43:20 GMT 2022","Fri Nov 11 06:43:31 GMT 2022","11506","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Fri Nov 11 06:37:29 GMT 2022","Fri Nov 11 06:37:43 GMT 2022","14505","","H. Create curriculum","","","","should create curriculum",""
"passed","Fri Nov 11 06:32:43 GMT 2022","Fri Nov 11 06:32:46 GMT 2022","3434","","A. Login test","","","","should move to login page and log in",""
"passed","Fri Nov 11 06:37:09 GMT 2022","Fri Nov 11 06:37:22 GMT 2022","13054","","G. Create course group","","","","should create curriculum",""
"failed","Fri Nov 11 06:40:09 GMT 2022","Fri Nov 11 06:40:39 GMT 2022","30425","","Search curriculums","","","","go to curriculums and search them by name",""
