"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 02 07:34:06 GMT 2022","Wed Nov 02 07:34:38 GMT 2022","32596","","Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Wed Nov 02 07:39:32 GMT 2022","Wed Nov 02 07:40:03 GMT 2022","30239","","Authenticated student test","","","","should scroll page, open course and travel him",""
"failed","Wed Nov 02 07:35:54 GMT 2022","Wed Nov 02 07:36:06 GMT 2022","11285","","Profile editing","","","","should assert profile page",""
"passed","Wed Nov 02 07:36:34 GMT 2022","Wed Nov 02 07:36:46 GMT 2022","12084","","Create course group","","","","should create curriculum",""
"passed","Wed Nov 02 07:39:15 GMT 2022","Wed Nov 02 07:39:16 GMT 2022","1452","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Wed Nov 02 07:35:28 GMT 2022","Wed Nov 02 07:35:31 GMT 2022","2808","","Create lessons","","","","should ",""
"failed","Wed Nov 02 07:37:39 GMT 2022","Wed Nov 02 07:38:10 GMT 2022","31690","","Complete the course which we have created in previous tests","","","","should ",""
"passed","Wed Nov 02 07:31:32 GMT 2022","Wed Nov 02 07:31:39 GMT 2022","7035","","Register user","","","","can generate a new email address and sign up",""
"passed","Wed Nov 02 07:33:03 GMT 2022","Wed Nov 02 07:33:08 GMT 2022","4820","","Invite user by 2 ways","","","","can generate a new email address",""
"passed","Wed Nov 02 07:34:38 GMT 2022","Wed Nov 02 07:34:55 GMT 2022","16555","","Create lessons","","","","should create lesson(text)",""
"passed","Wed Nov 02 07:31:19 GMT 2022","Wed Nov 02 07:31:22 GMT 2022","3565","","Login test","","","","should move to login page and log in",""
"passed","Wed Nov 02 07:39:03 GMT 2022","Wed Nov 02 07:39:08 GMT 2022","4816","","Search courses","","","","search course by name",""
"passed","Wed Nov 02 07:34:55 GMT 2022","Wed Nov 02 07:35:28 GMT 2022","33110","","Create lessons","","","","should create lesson(text + checkbox + radio)",""
"failed","Wed Nov 02 07:38:25 GMT 2022","Wed Nov 02 07:39:00 GMT 2022","34550","","Search courses","","","","open and close course lists",""
"failed","Wed Nov 02 07:36:13 GMT 2022","Wed Nov 02 07:36:26 GMT 2022","13092","","Create course","","","","should create course",""
"passed","Wed Nov 02 07:36:54 GMT 2022","Wed Nov 02 07:37:07 GMT 2022","13575","","Create curriculum","","","","should create curriculum",""
"passed","Wed Nov 02 07:39:08 GMT 2022","Wed Nov 02 07:39:12 GMT 2022","4207","","Search courses","","","","go to curriculums",""
"passed","Wed Nov 02 07:39:00 GMT 2022","Wed Nov 02 07:39:03 GMT 2022","3529","","Search courses","","","","select Started Finished and All courses",""
"passed","Wed Nov 02 07:37:15 GMT 2022","Wed Nov 02 07:37:27 GMT 2022","12151","","Create team","","","","should create new team",""
"passed","Wed Nov 02 07:31:13 GMT 2022","Wed Nov 02 07:31:18 GMT 2022","5032","","Login test","","","","should show landing page",""
"passed","Wed Nov 02 07:33:08 GMT 2022","Wed Nov 02 07:33:17 GMT 2022","8739","","Invite user by 2 ways","","","","should invite by user menu",""
"passed","Wed Nov 02 07:33:17 GMT 2022","Wed Nov 02 07:33:27 GMT 2022","10332","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"failed","Wed Nov 02 07:31:39 GMT 2022","Wed Nov 02 07:32:41 GMT 2022","62626","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 02 07:33:27 GMT 2022","Wed Nov 02 07:33:35 GMT 2022","8467","","Invite user by 2 ways","","","","accept invitation",""
"failed","Wed Nov 02 07:33:36 GMT 2022","Wed Nov 02 07:33:50 GMT 2022","14236","","Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Wed Nov 02 07:40:03 GMT 2022","Wed Nov 02 07:40:33 GMT 2022","30225","","Authenticated student test","","","","should change language",""
