"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 10 07:04:01 GMT 2022","Thu Nov 10 07:04:14 GMT 2022","12909","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Thu Nov 10 07:03:35 GMT 2022","Thu Nov 10 07:03:39 GMT 2022","3480","","A. Login test","","","","should move to login page and log in",""
"passed","Thu Nov 10 07:08:19 GMT 2022","Thu Nov 10 07:08:32 GMT 2022","13837","","I. Create team","","","","should create new team",""
"failed","Thu Nov 10 07:09:55 GMT 2022","Thu Nov 10 07:10:31 GMT 2022","35858","","L. Check student answers","","","","Check first answer",""
"failed","Thu Nov 10 07:06:27 GMT 2022","Thu Nov 10 07:06:40 GMT 2022","12682","","E. Profile editing","","","","should assert profile page",""
"failed","Thu Nov 10 07:11:46 GMT 2022","Thu Nov 10 07:12:28 GMT 2022","41819","","N. Clear all created learning items","","","","delete QA course",""
"failed","Thu Nov 10 07:10:46 GMT 2022","Thu Nov 10 07:11:16 GMT 2022","30600","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Thu Nov 10 07:03:46 GMT 2022","Thu Nov 10 07:03:52 GMT 2022","6496","","B. Register user","","","","can generate a new email address and sign up",""
"failed","Thu Nov 10 07:04:40 GMT 2022","Thu Nov 10 07:04:55 GMT 2022","15049","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Thu Nov 10 07:09:27 GMT 2022","Thu Nov 10 07:09:30 GMT 2022","3094","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Thu Nov 10 07:08:42 GMT 2022","Thu Nov 10 07:09:13 GMT 2022","30661","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Thu Nov 10 07:12:28 GMT 2022","Thu Nov 10 07:13:10 GMT 2022","42256","","N. Clear all created learning items","","","","delete QA curriculum",""
"failed","Thu Nov 10 07:07:24 GMT 2022","Thu Nov 10 07:08:08 GMT 2022","44053","","H. Create curriculum","","","","should create curriculum",""
"passed","Thu Nov 10 07:04:14 GMT 2022","Thu Nov 10 07:04:28 GMT 2022","13497","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Thu Nov 10 07:09:41 GMT 2022","Thu Nov 10 07:09:42 GMT 2022","623","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Thu Nov 10 07:05:09 GMT 2022","Thu Nov 10 07:05:47 GMT 2022","38236","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Thu Nov 10 07:13:10 GMT 2022","Thu Nov 10 07:13:24 GMT 2022","14135","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Thu Nov 10 07:11:25 GMT 2022","Thu Nov 10 07:11:46 GMT 2022","20615","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Thu Nov 10 07:09:35 GMT 2022","Thu Nov 10 07:09:39 GMT 2022","3972","","K. Search courses","","","","go to curriculums",""
"passed","Thu Nov 10 07:09:30 GMT 2022","Thu Nov 10 07:09:35 GMT 2022","4381","","K. Search courses","","","","search course by name",""
"passed","Thu Nov 10 07:04:28 GMT 2022","Thu Nov 10 07:04:40 GMT 2022","12539","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Thu Nov 10 07:03:31 GMT 2022","Thu Nov 10 07:03:35 GMT 2022","4490","","A. Login test","","","","should show landing page",""
"failed","Thu Nov 10 07:06:45 GMT 2022","Thu Nov 10 07:06:58 GMT 2022","12850","","F. Create course","","","","should create course",""
"failed","Thu Nov 10 07:03:52 GMT 2022","Thu Nov 10 07:03:55 GMT 2022","2572","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Thu Nov 10 07:07:04 GMT 2022","Thu Nov 10 07:07:18 GMT 2022","13920","","G. Create course group","","","","should create curriculum",""
"passed","Thu Nov 10 07:09:21 GMT 2022","Thu Nov 10 07:09:27 GMT 2022","5590","","K. Search courses","","","","open and close course lists",""
"passed","Thu Nov 10 07:05:47 GMT 2022","Thu Nov 10 07:06:10 GMT 2022","22681","","D. Create lessons","","","","should create lesson(text)",""
