"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 03 07:20:38 GMT 2022","Thu Nov 03 07:21:14 GMT 2022","36167","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"passed","Thu Nov 03 07:24:57 GMT 2022","Thu Nov 03 07:25:12 GMT 2022","14875","","Create course group","","","","should create curriculum",""
"failed","Thu Nov 03 07:28:03 GMT 2022","Thu Nov 03 07:28:08 GMT 2022","5093","","Clear all created lerning items","","","","delete QA course",""
"passed","Thu Nov 03 07:19:56 GMT 2022","Thu Nov 03 07:20:03 GMT 2022","7210","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Thu Nov 03 07:26:51 GMT 2022","Thu Nov 03 07:27:27 GMT 2022","36096","","Check student answers","","","","Check first answer",""
"failed","Thu Nov 03 07:26:08 GMT 2022","Thu Nov 03 07:26:10 GMT 2022","1028","","Complete the course which we have created in previous tests","","","","should ",""
"passed","Thu Nov 03 07:24:33 GMT 2022","Thu Nov 03 07:24:48 GMT 2022","15892","","Create course","","","","should create course",""
"passed","Thu Nov 03 07:23:08 GMT 2022","Thu Nov 03 07:23:27 GMT 2022","18551","","Create lessons","","","","should create lesson(text)",""
"passed","Thu Nov 03 07:18:27 GMT 2022","Thu Nov 03 07:18:35 GMT 2022","7028","","Register user","","","","can generate a new email address and sign up",""
"passed","Thu Nov 03 07:18:13 GMT 2022","Thu Nov 03 07:18:17 GMT 2022","4147","","Login test","","","","should move to login page and log in",""
"failed","Thu Nov 03 07:18:35 GMT 2022","Thu Nov 03 07:19:36 GMT 2022","61259","","Register user","","","","can receive the confirmation email and extract the code",""
"failed","Thu Nov 03 07:27:45 GMT 2022","Thu Nov 03 07:27:46 GMT 2022","871","","Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Thu Nov 03 07:26:35 GMT 2022","Thu Nov 03 07:26:36 GMT 2022","746","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Thu Nov 03 07:27:53 GMT 2022","Thu Nov 03 07:28:03 GMT 2022","10486","","Clear all created lerning items","","","","delete QA lessons",""
"passed","Thu Nov 03 07:18:08 GMT 2022","Thu Nov 03 07:18:13 GMT 2022","5488","","Login test","","","","should show landing page",""
"passed","Thu Nov 03 07:22:31 GMT 2022","Thu Nov 03 07:23:08 GMT 2022","36960","","Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Thu Nov 03 07:21:45 GMT 2022","Thu Nov 03 07:22:01 GMT 2022","16220","","Invite user by 2 ways","","","","should invite by admin tools",""
"broken","Thu Nov 03 07:28:08 GMT 2022","Thu Nov 03 07:28:20 GMT 2022","11741","","Clear all created lerning items","","","","delete QA curriculum",""
"passed","Thu Nov 03 07:25:43 GMT 2022","Thu Nov 03 07:25:57 GMT 2022","13725","","Create team","","","","should create new team",""
"passed","Thu Nov 03 07:26:24 GMT 2022","Thu Nov 03 07:26:29 GMT 2022","4645","","Search courses","","","","search course by name",""
"failed","Thu Nov 03 07:25:19 GMT 2022","Thu Nov 03 07:25:35 GMT 2022","15394","","Create curriculum","","","","should create curriculum",""
"passed","Thu Nov 03 07:21:14 GMT 2022","Thu Nov 03 07:21:45 GMT 2022","30578","","Invite user by 2 ways","","","","accept invitation",""
"passed","Thu Nov 03 07:26:21 GMT 2022","Thu Nov 03 07:26:24 GMT 2022","2920","","Search courses","","","","select Started Finished and All courses",""
"failed","Thu Nov 03 07:23:44 GMT 2022","Thu Nov 03 07:24:21 GMT 2022","36669","","Profile editing","","","","should assert profile page",""
"skipped","Thu Nov 03 07:28:20 GMT 2022","Thu Nov 03 07:28:20 GMT 2022","0","","Clear all created lerning items","","","","delete QA course group",""
"passed","Thu Nov 03 07:26:16 GMT 2022","Thu Nov 03 07:26:21 GMT 2022","5142","","Search courses","","","","open and close course lists",""
"failed","Thu Nov 03 07:20:03 GMT 2022","Thu Nov 03 07:20:38 GMT 2022","34745","","Invite user by 2 ways","","","","should invite by user menu",""
"passed","Thu Nov 03 07:26:29 GMT 2022","Thu Nov 03 07:26:33 GMT 2022","3684","","Search courses","","","","go to curriculums",""
