"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Nov 19 20:44:40 GMT 2022","Sat Nov 19 20:45:14 GMT 2022","34270","","D. Create lessons","","","","should create lesson(text)",""
"failed","Sat Nov 19 20:41:58 GMT 2022","Sat Nov 19 20:42:31 GMT 2022","33480","","C. Invite user by 2 ways","","","","should invite by user menu",""
"failed","Sat Nov 19 20:45:31 GMT 2022","Sat Nov 19 20:46:06 GMT 2022","34804","","E. Profile editing","","","","should assert profile page",""
"skipped","Sat Nov 19 20:52:47 GMT 2022","Sat Nov 19 20:52:47 GMT 2022","0","","N. Clear all created learning items","","","","delete QA course",""
"broken","Sat Nov 19 20:52:02 GMT 2022","Sat Nov 19 20:52:02 GMT 2022","2","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"skipped","Sat Nov 19 20:52:47 GMT 2022","Sat Nov 19 20:52:47 GMT 2022","0","","N. Clear all created learning items","","","","delete QA curriculum",""
"failed","Sat Nov 19 20:43:06 GMT 2022","Sat Nov 19 20:43:41 GMT 2022","34483","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"skipped","Sat Nov 19 20:50:33 GMT 2022","Sat Nov 19 20:50:33 GMT 2022","1","","K. Search courses","","","","go to curriculums",""
"skipped","Sat Nov 19 20:50:33 GMT 2022","Sat Nov 19 20:50:33 GMT 2022","0","","K. Search courses","","","","search course by name",""
"failed","Sat Nov 19 20:42:31 GMT 2022","Sat Nov 19 20:42:32 GMT 2022","371","","C. Invite user by 2 ways","","","","accept invitation",""
"broken","Sat Nov 19 20:52:12 GMT 2022","Sat Nov 19 20:52:47 GMT 2022","34766","","N. Clear all created learning items","","","","delete QA lessons",""
"failed","Sat Nov 19 20:40:51 GMT 2022","Sat Nov 19 20:41:26 GMT 2022","34327","","A. Login test","","","","should move to login page and log in",""
"skipped","Sat Nov 19 20:52:47 GMT 2022","Sat Nov 19 20:52:47 GMT 2022","1","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Sat Nov 19 20:40:46 GMT 2022","Sat Nov 19 20:40:51 GMT 2022","5236","","A. Login test","","","","should show landing page",""
"broken","Sat Nov 19 20:49:49 GMT 2022","Sat Nov 19 20:49:49 GMT 2022","1","","J. Complete the course which we have created in previous tests","","","","should ",""
"broken","Sat Nov 19 20:49:59 GMT 2022","Sat Nov 19 20:50:33 GMT 2022","34655","","K. Search courses","","","","select Started Finished and All courses",""
"broken","Sat Nov 19 20:47:00 GMT 2022","Sat Nov 19 20:47:35 GMT 2022","34783","","G. Create course group","","","","should create curriculum",""
"failed","Sat Nov 19 20:44:05 GMT 2022","Sat Nov 19 20:44:40 GMT 2022","34688","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"broken","Sat Nov 19 20:51:18 GMT 2022","Sat Nov 19 20:51:18 GMT 2022","1","","L. Check student answers","","","","Check first answer",""
"failed","Sat Nov 19 20:41:47 GMT 2022","Sat Nov 19 20:41:51 GMT 2022","3957","","B. Register user","","","","can receive the confirmation email and extract the code",""
"failed","Sat Nov 19 20:46:15 GMT 2022","Sat Nov 19 20:46:50 GMT 2022","34850","","F. Create course","","","","should create course",""
"broken","Sat Nov 19 20:47:45 GMT 2022","Sat Nov 19 20:48:19 GMT 2022","34691","","H. Create curriculum","","","","should create curriculum",""
"broken","Sat Nov 19 20:48:29 GMT 2022","Sat Nov 19 20:49:04 GMT 2022","34650","","I. Create team","","","","should create new team",""
"failed","Sat Nov 19 20:42:32 GMT 2022","Sat Nov 19 20:43:06 GMT 2022","34405","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Sat Nov 19 20:41:40 GMT 2022","Sat Nov 19 20:41:47 GMT 2022","7779","","B. Register user","","","","can generate a new email address and sign up",""
