"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 02 09:35:44 GMT 2022","Wed Nov 02 09:35:57 GMT 2022","13455","","Create course group","","","","should create curriculum",""
"passed","Wed Nov 02 09:31:31 GMT 2022","Wed Nov 02 09:31:37 GMT 2022","6717","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"failed","Wed Nov 02 09:29:53 GMT 2022","Wed Nov 02 09:30:55 GMT 2022","61513","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 02 09:36:28 GMT 2022","Wed Nov 02 09:36:42 GMT 2022","14494","","Create team","","","","should create new team",""
"failed","Wed Nov 02 09:31:47 GMT 2022","Wed Nov 02 09:32:03 GMT 2022","15876","","Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 02 09:37:54 GMT 2022","Wed Nov 02 09:37:58 GMT 2022","4163","","Search courses","","","","go to curriculums",""
"failed","Wed Nov 02 09:38:12 GMT 2022","Wed Nov 02 09:38:42 GMT 2022","30178","","Authenticated student test","","","","should scroll page, open course and travel him",""
"passed","Wed Nov 02 09:37:39 GMT 2022","Wed Nov 02 09:37:46 GMT 2022","6670","","Search courses","","","","open and close course lists",""
"failed","Wed Nov 02 09:36:54 GMT 2022","Wed Nov 02 09:37:26 GMT 2022","31868","","Complete the course which we have created in previous tests","","","","should ",""
"failed","Wed Nov 02 09:38:42 GMT 2022","Wed Nov 02 09:39:12 GMT 2022","30173","","Authenticated student test","","","","should change language",""
"passed","Wed Nov 02 09:29:33 GMT 2022","Wed Nov 02 09:29:37 GMT 2022","4184","","Login test","","","","should move to login page and log in",""
"passed","Wed Nov 02 09:31:23 GMT 2022","Wed Nov 02 09:31:31 GMT 2022","8067","","Invite user by 2 ways","","","","should invite by user menu",""
"passed","Wed Nov 02 09:31:16 GMT 2022","Wed Nov 02 09:31:23 GMT 2022","6216","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Wed Nov 02 09:33:00 GMT 2022","Wed Nov 02 09:33:42 GMT 2022","42926","","Create lessons","","","","should create lesson(text)",""
"passed","Wed Nov 02 09:37:49 GMT 2022","Wed Nov 02 09:37:54 GMT 2022","4912","","Search courses","","","","search course by name",""
"passed","Wed Nov 02 09:37:46 GMT 2022","Wed Nov 02 09:37:49 GMT 2022","3196","","Search courses","","","","select Started Finished and All courses",""
"passed","Wed Nov 02 09:36:05 GMT 2022","Wed Nov 02 09:36:20 GMT 2022","15158","","Create curriculum","","","","should create curriculum",""
"failed","Wed Nov 02 09:35:22 GMT 2022","Wed Nov 02 09:35:36 GMT 2022","14274","","Create course","","","","should create course",""
"passed","Wed Nov 02 09:29:46 GMT 2022","Wed Nov 02 09:29:53 GMT 2022","7087","","Register user","","","","can generate a new email address and sign up",""
"failed","Wed Nov 02 09:33:43 GMT 2022","Wed Nov 02 09:34:25 GMT 2022","41992","","Create lessons","","","","should create lesson(text + checkbox + radio)",""
"failed","Wed Nov 02 09:35:01 GMT 2022","Wed Nov 02 09:35:15 GMT 2022","13084","","Profile editing","","","","should assert profile page",""
"passed","Wed Nov 02 09:34:25 GMT 2022","Wed Nov 02 09:34:30 GMT 2022","5105","","Create lessons","","","","should ",""
"failed","Wed Nov 02 09:32:19 GMT 2022","Wed Nov 02 09:32:59 GMT 2022","40693","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Wed Nov 02 09:38:01 GMT 2022","Wed Nov 02 09:38:02 GMT 2022","814","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Wed Nov 02 09:31:37 GMT 2022","Wed Nov 02 09:31:47 GMT 2022","9653","","Invite user by 2 ways","","","","accept invitation",""
"passed","Wed Nov 02 09:29:27 GMT 2022","Wed Nov 02 09:29:33 GMT 2022","5546","","Login test","","","","should show landing page",""
