"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 03 09:35:32 GMT 2022","Thu Nov 03 09:35:38 GMT 2022","6292","","Register user","","","","can generate a new email address and sign up",""
"passed","Thu Nov 03 09:43:55 GMT 2022","Thu Nov 03 09:43:56 GMT 2022","643","","Search curriculums","","","","go to curriculums and search them by name",""
"failed","Thu Nov 03 09:42:45 GMT 2022","Thu Nov 03 09:43:00 GMT 2022","14974","","Create curriculum","","","","should create curriculum",""
"failed","Thu Nov 03 09:45:56 GMT 2022","Thu Nov 03 09:46:03 GMT 2022","6911","","Clear all created lerning items","","","","delete QA course group",""
"failed","Thu Nov 03 09:37:41 GMT 2022","Thu Nov 03 09:38:16 GMT 2022","35343","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"failed","Thu Nov 03 09:35:39 GMT 2022","Thu Nov 03 09:36:40 GMT 2022","61260","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Thu Nov 03 09:43:37 GMT 2022","Thu Nov 03 09:43:42 GMT 2022","4858","","Search courses","","","","open and close course lists",""
"failed","Thu Nov 03 09:45:21 GMT 2022","Thu Nov 03 09:45:56 GMT 2022","34906","","Clear all created lerning items","","","","delete QA curriculum",""
"passed","Thu Nov 03 09:43:49 GMT 2022","Thu Nov 03 09:43:52 GMT 2022","3412","","Search courses","","","","go to curriculums",""
"failed","Thu Nov 03 09:43:30 GMT 2022","Thu Nov 03 09:43:31 GMT 2022","976","","Complete the course which we have created in previous tests","","","","should ",""
"failed","Thu Nov 03 09:45:01 GMT 2022","Thu Nov 03 09:45:02 GMT 2022","839","","Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Thu Nov 03 09:43:42 GMT 2022","Thu Nov 03 09:43:45 GMT 2022","2733","","Search courses","","","","select Started Finished and All courses",""
"passed","Thu Nov 03 09:43:07 GMT 2022","Thu Nov 03 09:43:20 GMT 2022","12924","","Create team","","","","should create new team",""
"passed","Thu Nov 03 09:35:20 GMT 2022","Thu Nov 03 09:35:24 GMT 2022","3870","","Login test","","","","should move to login page and log in",""
"passed","Thu Nov 03 09:45:07 GMT 2022","Thu Nov 03 09:45:16 GMT 2022","8314","","Clear all created lerning items","","","","delete QA lessons",""
"failed","Thu Nov 03 09:44:09 GMT 2022","Thu Nov 03 09:44:45 GMT 2022","35862","","Check student answers","","","","Check first answer",""
"failed","Thu Nov 03 09:41:16 GMT 2022","Thu Nov 03 09:41:52 GMT 2022","36539","","Profile editing","","","","should assert profile page",""
"passed","Thu Nov 03 09:43:45 GMT 2022","Thu Nov 03 09:43:49 GMT 2022","4407","","Search courses","","","","search course by name",""
"failed","Thu Nov 03 09:39:29 GMT 2022","Thu Nov 03 09:40:13 GMT 2022","43774","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Thu Nov 03 09:35:15 GMT 2022","Thu Nov 03 09:35:20 GMT 2022","5435","","Login test","","","","should show landing page",""
"failed","Thu Nov 03 09:45:16 GMT 2022","Thu Nov 03 09:45:21 GMT 2022","4872","","Clear all created lerning items","","","","delete QA course",""
"failed","Thu Nov 03 09:38:47 GMT 2022","Thu Nov 03 09:39:03 GMT 2022","15913","","Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Thu Nov 03 09:37:06 GMT 2022","Thu Nov 03 09:37:41 GMT 2022","34730","","Invite user by 2 ways","","","","should invite by user menu",""
"failed","Thu Nov 03 09:40:13 GMT 2022","Thu Nov 03 09:40:55 GMT 2022","42343","","Create lessons","","","","should create lesson(text)",""
"failed","Thu Nov 03 09:42:03 GMT 2022","Thu Nov 03 09:42:17 GMT 2022","13868","","Create course","","","","should create course",""
"passed","Thu Nov 03 09:38:16 GMT 2022","Thu Nov 03 09:38:47 GMT 2022","30792","","Invite user by 2 ways","","","","accept invitation",""
"passed","Thu Nov 03 09:42:24 GMT 2022","Thu Nov 03 09:42:38 GMT 2022","14193","","Create course group","","","","should create curriculum",""
"passed","Thu Nov 03 09:36:59 GMT 2022","Thu Nov 03 09:37:06 GMT 2022","6930","","Invite user by 2 ways","","","","can generate a new email address",""
