"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Nov 04 20:46:28 GMT 2022","Fri Nov 04 20:46:28 GMT 2022","351","","Register user","","","","can receive the confirmation email and extract the code",""
"failed","Fri Nov 04 20:50:59 GMT 2022","Fri Nov 04 20:51:37 GMT 2022","37842","","Profile editing","","","","should assert profile page",""
"failed","Fri Nov 04 20:55:47 GMT 2022","Fri Nov 04 20:56:24 GMT 2022","36429","","Check student answers","","","","Check first answer",""
"passed","Fri Nov 04 20:53:48 GMT 2022","Fri Nov 04 20:54:04 GMT 2022","16115","","Create team","","","","should create new team",""
"passed","Fri Nov 04 20:55:11 GMT 2022","Fri Nov 04 20:55:14 GMT 2022","3496","","Search courses","","","","select Started Finished and All courses",""
"passed","Fri Nov 04 20:46:12 GMT 2022","Fri Nov 04 20:46:16 GMT 2022","4022","","Login test","","","","should move to login page and log in",""
"passed","Fri Nov 04 20:55:19 GMT 2022","Fri Nov 04 20:55:24 GMT 2022","4310","","Search courses","","","","go to curriculums",""
"passed","Fri Nov 04 20:50:05 GMT 2022","Fri Nov 04 20:50:28 GMT 2022","23191","","Create lessons","","","","should create lesson(text)",""
"passed","Fri Nov 04 20:57:30 GMT 2022","Fri Nov 04 20:57:41 GMT 2022","10426","","Clear all created lerning items","","","","delete QA lessons",""
"failed","Fri Nov 04 20:48:02 GMT 2022","Fri Nov 04 20:48:20 GMT 2022","18740","","Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Fri Nov 04 20:47:19 GMT 2022","Fri Nov 04 20:47:26 GMT 2022","7052","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"passed","Fri Nov 04 20:52:18 GMT 2022","Fri Nov 04 20:52:34 GMT 2022","16055","","Create course group","","","","should create curriculum",""
"passed","Fri Nov 04 20:46:06 GMT 2022","Fri Nov 04 20:46:12 GMT 2022","6188","","Login test","","","","should show landing page",""
"failed","Fri Nov 04 20:52:44 GMT 2022","Fri Nov 04 20:53:30 GMT 2022","46677","","Create curriculum","","","","should create curriculum",""
"passed","Fri Nov 04 20:55:26 GMT 2022","Fri Nov 04 20:55:27 GMT 2022","1022","","Search curriculums","","","","go to curriculums and search them by name",""
"failed","Fri Nov 04 20:46:27 GMT 2022","Fri Nov 04 20:46:28 GMT 2022","754","","Register user","","","","can generate a new email address and sign up",""
"failed","Fri Nov 04 20:57:41 GMT 2022","Fri Nov 04 20:58:16 GMT 2022","35294","","Clear all created lerning items","","","","delete QA course",""
"failed","Fri Nov 04 20:58:52 GMT 2022","Fri Nov 04 20:58:59 GMT 2022","6936","","Clear all created lerning items","","","","delete QA course group",""
"failed","Fri Nov 04 20:48:54 GMT 2022","Fri Nov 04 20:50:05 GMT 2022","70652","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Fri Nov 04 20:55:14 GMT 2022","Fri Nov 04 20:55:19 GMT 2022","5071","","Search courses","","","","search course by name",""
"failed","Fri Nov 04 20:54:18 GMT 2022","Fri Nov 04 20:54:49 GMT 2022","30905","","Complete the course which we have created in previous tests","","","","should ",""
"failed","Fri Nov 04 20:51:52 GMT 2022","Fri Nov 04 20:52:08 GMT 2022","16146","","Create course","","","","should create course",""
"failed","Fri Nov 04 20:58:16 GMT 2022","Fri Nov 04 20:58:52 GMT 2022","36097","","Clear all created lerning items","","","","delete QA curriculum",""
"passed","Fri Nov 04 20:55:04 GMT 2022","Fri Nov 04 20:55:11 GMT 2022","6825","","Search courses","","","","open and close course lists",""
"failed","Fri Nov 04 20:47:26 GMT 2022","Fri Nov 04 20:48:02 GMT 2022","35585","","Invite user by 2 ways","","","","accept invitation",""
"failed","Fri Nov 04 20:46:37 GMT 2022","Fri Nov 04 20:46:43 GMT 2022","6650","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Fri Nov 04 20:56:45 GMT 2022","Fri Nov 04 20:57:16 GMT 2022","30744","","Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Fri Nov 04 20:46:43 GMT 2022","Fri Nov 04 20:47:19 GMT 2022","35512","","Invite user by 2 ways","","","","should invite by user menu",""
