"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Nov 11 13:59:03 GMT 2022","Fri Nov 11 13:59:34 GMT 2022","30506","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Fri Nov 11 14:01:31 GMT 2022","Fri Nov 11 14:02:01 GMT 2022","30532","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Fri Nov 11 13:54:20 GMT 2022","Fri Nov 11 13:54:34 GMT 2022","14207","","C. Invite user by 2 ways","","","","should invite by user menu",""
"failed","Fri Nov 11 13:59:52 GMT 2022","Fri Nov 11 14:00:25 GMT 2022","32803","","K. Search courses","","","","go to curriculums",""
"passed","Fri Nov 11 13:55:18 GMT 2022","Fri Nov 11 13:55:59 GMT 2022","41005","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Fri Nov 11 13:53:48 GMT 2022","Fri Nov 11 13:53:52 GMT 2022","3882","","A. Login test","","","","should move to login page and log in",""
"passed","Fri Nov 11 14:03:55 GMT 2022","Fri Nov 11 14:04:10 GMT 2022","15006","","N. Clear all created learning items","","","","delete QA course group",""
"failed","Fri Nov 11 13:54:50 GMT 2022","Fri Nov 11 13:55:05 GMT 2022","15269","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Fri Nov 11 14:02:30 GMT 2022","Fri Nov 11 14:03:11 GMT 2022","41411","","N. Clear all created learning items","","","","delete QA course",""
"passed","Fri Nov 11 13:54:34 GMT 2022","Fri Nov 11 13:54:38 GMT 2022","3896","","C. Invite user by 2 ways","","","","accept invitation",""
"failed","Fri Nov 11 13:54:08 GMT 2022","Fri Nov 11 13:54:14 GMT 2022","6081","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Fri Nov 11 13:53:43 GMT 2022","Fri Nov 11 13:53:48 GMT 2022","5611","","A. Login test","","","","should show landing page",""
"failed","Fri Nov 11 14:03:11 GMT 2022","Fri Nov 11 14:03:55 GMT 2022","43407","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Fri Nov 11 13:55:59 GMT 2022","Fri Nov 11 13:56:23 GMT 2022","23718","","D. Create lessons","","","","should create lesson(text)",""
"failed","Fri Nov 11 14:00:42 GMT 2022","Fri Nov 11 14:01:15 GMT 2022","32825","","L. Check student answers","","","","Check first answer",""
"failed","Fri Nov 11 13:56:59 GMT 2022","Fri Nov 11 13:57:13 GMT 2022","13937","","F. Create course","","","","should create course",""
"passed","Fri Nov 11 13:59:49 GMT 2022","Fri Nov 11 13:59:52 GMT 2022","2923","","K. Search courses","","","","search course by name",""
"passed","Fri Nov 11 13:54:01 GMT 2022","Fri Nov 11 13:54:08 GMT 2022","7168","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Fri Nov 11 13:54:38 GMT 2022","Fri Nov 11 13:54:50 GMT 2022","11255","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Fri Nov 11 14:02:11 GMT 2022","Fri Nov 11 14:02:30 GMT 2022","18673","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Fri Nov 11 13:58:38 GMT 2022","Fri Nov 11 13:58:53 GMT 2022","14766","","I. Create team","","","","should create new team",""
"passed","Fri Nov 11 13:57:19 GMT 2022","Fri Nov 11 13:57:34 GMT 2022","14636","","G. Create course group","","","","should create curriculum",""
"passed","Fri Nov 11 13:59:43 GMT 2022","Fri Nov 11 13:59:49 GMT 2022","5367","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Fri Nov 11 13:57:40 GMT 2022","Fri Nov 11 13:58:26 GMT 2022","45183","","H. Create curriculum","","","","should create curriculum",""
"failed","Fri Nov 11 13:56:40 GMT 2022","Fri Nov 11 13:56:53 GMT 2022","13661","","E. Profile editing","","","","should assert profile page",""
