"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 04 09:19:36 GMT 2022","Fri Nov 04 09:19:48 GMT 2022","12254","","Create team","","","","should create new team",""
"failed","Fri Nov 04 09:21:05 GMT 2022","Fri Nov 04 09:21:41 GMT 2022","35874","","Check student answers","","","","Check first answer",""
"passed","Fri Nov 04 09:20:42 GMT 2022","Fri Nov 04 09:20:44 GMT 2022","2455","","Search courses","","","","select Started Finished and All courses",""
"failed","Fri Nov 04 09:18:42 GMT 2022","Fri Nov 04 09:19:25 GMT 2022","43220","","Create curriculum","","","","should create curriculum",""
"passed","Fri Nov 04 09:20:52 GMT 2022","Fri Nov 04 09:20:53 GMT 2022","578","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Fri Nov 04 09:20:44 GMT 2022","Fri Nov 04 09:20:48 GMT 2022","3464","","Search courses","","","","search course by name",""
"failed","Fri Nov 04 09:13:52 GMT 2022","Fri Nov 04 09:14:26 GMT 2022","34206","","Invite user by 2 ways","","","","should invite by user menu",""
"failed","Fri Nov 04 09:14:26 GMT 2022","Fri Nov 04 09:14:31 GMT 2022","5094","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"failed","Fri Nov 04 09:16:20 GMT 2022","Fri Nov 04 09:17:01 GMT 2022","41154","","Create lessons","","","","should create lesson(text)",""
"failed","Fri Nov 04 09:14:31 GMT 2022","Fri Nov 04 09:15:06 GMT 2022","34434","","Invite user by 2 ways","","","","accept invitation",""
"passed","Fri Nov 04 09:13:26 GMT 2022","Fri Nov 04 09:13:30 GMT 2022","3893","","Login test","","","","should move to login page and log in",""
"failed","Fri Nov 04 09:19:57 GMT 2022","Fri Nov 04 09:20:28 GMT 2022","30556","","Complete the course which we have created in previous tests","","","","should ",""
"passed","Fri Nov 04 09:20:37 GMT 2022","Fri Nov 04 09:20:42 GMT 2022","4753","","Search courses","","","","open and close course lists",""
"failed","Fri Nov 04 09:15:06 GMT 2022","Fri Nov 04 09:15:21 GMT 2022","15069","","Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Fri Nov 04 09:18:04 GMT 2022","Fri Nov 04 09:18:17 GMT 2022","12451","","Create course","","","","should create course",""
"failed","Fri Nov 04 09:23:17 GMT 2022","Fri Nov 04 09:23:51 GMT 2022","34754","","Clear all created lerning items","","","","delete QA curriculum",""
"failed","Fri Nov 04 09:17:19 GMT 2022","Fri Nov 04 09:17:55 GMT 2022","36178","","Profile editing","","","","should assert profile page",""
"passed","Fri Nov 04 09:22:34 GMT 2022","Fri Nov 04 09:22:42 GMT 2022","8205","","Clear all created lerning items","","","","delete QA lessons",""
"failed","Fri Nov 04 09:21:55 GMT 2022","Fri Nov 04 09:22:25 GMT 2022","30546","","Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Fri Nov 04 09:23:51 GMT 2022","Fri Nov 04 09:23:57 GMT 2022","5965","","Clear all created lerning items","","","","delete QA course group",""
"failed","Fri Nov 04 09:13:40 GMT 2022","Fri Nov 04 09:13:41 GMT 2022","410","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Fri Nov 04 09:18:23 GMT 2022","Fri Nov 04 09:18:36 GMT 2022","12844","","Create course group","","","","should create curriculum",""
"passed","Fri Nov 04 09:20:48 GMT 2022","Fri Nov 04 09:20:50 GMT 2022","2808","","Search courses","","","","go to curriculums",""
"failed","Fri Nov 04 09:15:40 GMT 2022","Fri Nov 04 09:16:20 GMT 2022","40121","","Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Fri Nov 04 09:13:39 GMT 2022","Fri Nov 04 09:13:40 GMT 2022","1124","","Register user","","","","can generate a new email address and sign up",""
"failed","Fri Nov 04 09:22:42 GMT 2022","Fri Nov 04 09:23:16 GMT 2022","34269","","Clear all created lerning items","","","","delete QA course",""
"passed","Fri Nov 04 09:13:22 GMT 2022","Fri Nov 04 09:13:26 GMT 2022","4117","","Login test","","","","should show landing page",""
"failed","Fri Nov 04 09:13:47 GMT 2022","Fri Nov 04 09:13:52 GMT 2022","5223","","Invite user by 2 ways","","","","can generate a new email address",""
