"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 10 12:58:17 GMT 2022","Thu Nov 10 12:58:52 GMT 2022","34206","","L. Check student answers","","","","Check first answer",""
"passed","Thu Nov 10 12:56:27 GMT 2022","Thu Nov 10 12:56:37 GMT 2022","10207","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Thu Nov 10 12:52:18 GMT 2022","Thu Nov 10 12:52:59 GMT 2022","41089","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Thu Nov 10 12:56:47 GMT 2022","Thu Nov 10 12:56:50 GMT 2022","2839","","K. Search courses","","","","search course by name",""
"failed","Thu Nov 10 12:57:25 GMT 2022","Thu Nov 10 12:57:56 GMT 2022","30457","","Search curriculums","","","","go to curriculums and search them by name",""
"failed","Thu Nov 10 12:53:00 GMT 2022","Thu Nov 10 12:53:16 GMT 2022","16251","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Thu Nov 10 12:56:43 GMT 2022","Thu Nov 10 12:56:47 GMT 2022","3489","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Thu Nov 10 12:56:50 GMT 2022","Thu Nov 10 12:57:22 GMT 2022","32524","","K. Search courses","","","","go to curriculums",""
"passed","Thu Nov 10 13:00:23 GMT 2022","Thu Nov 10 13:00:38 GMT 2022","14748","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Thu Nov 10 13:00:38 GMT 2022","Thu Nov 10 13:00:50 GMT 2022","12125","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Thu Nov 10 12:55:26 GMT 2022","Thu Nov 10 12:55:40 GMT 2022","13599","","G. Create course group","","","","should create curriculum",""
"failed","Thu Nov 10 12:51:16 GMT 2022","Thu Nov 10 12:51:22 GMT 2022","6240","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Thu Nov 10 13:00:08 GMT 2022","Thu Nov 10 13:00:23 GMT 2022","14804","","N. Clear all created learning items","","","","delete QA course",""
"failed","Thu Nov 10 12:51:31 GMT 2022","Thu Nov 10 12:52:08 GMT 2022","37206","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Thu Nov 10 12:54:14 GMT 2022","Thu Nov 10 12:54:35 GMT 2022","20741","","D. Create lessons","","","","should create lesson(text)",""
"passed","Thu Nov 10 12:55:07 GMT 2022","Thu Nov 10 12:55:20 GMT 2022","13217","","F. Create course","","","","should create course",""
"passed","Thu Nov 10 12:59:51 GMT 2022","Thu Nov 10 13:00:08 GMT 2022","17196","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Thu Nov 10 12:53:37 GMT 2022","Thu Nov 10 12:54:14 GMT 2022","36479","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Thu Nov 10 12:51:01 GMT 2022","Thu Nov 10 12:51:05 GMT 2022","4065","","A. Login test","","","","should show landing page",""
"failed","Thu Nov 10 12:54:49 GMT 2022","Thu Nov 10 12:55:02 GMT 2022","12504","","E. Profile editing","","","","should assert profile page",""
"failed","Thu Nov 10 12:51:22 GMT 2022","Thu Nov 10 12:51:24 GMT 2022","2538","","B. Register user","","","","can receive the confirmation email and extract the code",""
"failed","Thu Nov 10 12:59:06 GMT 2022","Thu Nov 10 12:59:41 GMT 2022","35261","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Thu Nov 10 12:52:08 GMT 2022","Thu Nov 10 12:52:18 GMT 2022","10481","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Thu Nov 10 12:51:05 GMT 2022","Thu Nov 10 12:51:09 GMT 2022","3237","","A. Login test","","","","should move to login page and log in",""
"passed","Thu Nov 10 12:55:46 GMT 2022","Thu Nov 10 12:56:00 GMT 2022","14270","","H. Create curriculum","","","","should create curriculum",""
"passed","Thu Nov 10 12:56:06 GMT 2022","Thu Nov 10 12:56:18 GMT 2022","12331","","I. Create team","","","","should create new team",""
