"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 02 13:59:13 GMT 2022","Wed Nov 02 13:59:18 GMT 2022","4666","","Invite user by 2 ways","","","","can generate a new email address",""
"passed","Wed Nov 02 14:01:24 GMT 2022","Wed Nov 02 14:01:27 GMT 2022","2878","","Create lessons","","","","should ",""
"passed","Wed Nov 02 13:57:31 GMT 2022","Wed Nov 02 13:57:35 GMT 2022","4461","","Login test","","","","should show landing page",""
"passed","Wed Nov 02 14:00:54 GMT 2022","Wed Nov 02 14:01:24 GMT 2022","29483","","Create lessons","","","","should create lesson(text + checkbox + radio)",""
"failed","Wed Nov 02 13:57:53 GMT 2022","Wed Nov 02 13:58:55 GMT 2022","61559","","Register user","","","","can receive the confirmation email and extract the code",""
"failed","Wed Nov 02 14:04:33 GMT 2022","Wed Nov 02 14:05:03 GMT 2022","30206","","Authenticated student test","","","","should scroll page, open course and travel him",""
"passed","Wed Nov 02 14:02:23 GMT 2022","Wed Nov 02 14:02:34 GMT 2022","11858","","Create course group","","","","should create curriculum",""
"passed","Wed Nov 02 13:57:35 GMT 2022","Wed Nov 02 13:57:39 GMT 2022","3674","","Login test","","","","should move to login page and log in",""
"passed","Wed Nov 02 14:02:41 GMT 2022","Wed Nov 02 14:02:54 GMT 2022","12510","","Create curriculum","","","","should create curriculum",""
"failed","Wed Nov 02 14:02:03 GMT 2022","Wed Nov 02 14:02:16 GMT 2022","12794","","Create course","","","","should create course",""
"failed","Wed Nov 02 14:03:21 GMT 2022","Wed Nov 02 14:03:54 GMT 2022","32512","","Complete the course which we have created in previous tests","","","","should ",""
"passed","Wed Nov 02 14:04:15 GMT 2022","Wed Nov 02 14:04:19 GMT 2022","3986","","Search courses","","","","search course by name",""
"passed","Wed Nov 02 13:59:24 GMT 2022","Wed Nov 02 13:59:33 GMT 2022","9173","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 02 14:04:07 GMT 2022","Wed Nov 02 14:04:13 GMT 2022","5195","","Search courses","","","","open and close course lists",""
"failed","Wed Nov 02 13:59:42 GMT 2022","Wed Nov 02 13:59:56 GMT 2022","13584","","Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 02 14:04:25 GMT 2022","Wed Nov 02 14:04:25 GMT 2022","614","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Wed Nov 02 13:59:33 GMT 2022","Wed Nov 02 13:59:42 GMT 2022","8926","","Invite user by 2 ways","","","","accept invitation",""
"passed","Wed Nov 02 14:00:09 GMT 2022","Wed Nov 02 14:00:39 GMT 2022","29595","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Wed Nov 02 14:04:13 GMT 2022","Wed Nov 02 14:04:15 GMT 2022","2625","","Search courses","","","","select Started Finished and All courses",""
"failed","Wed Nov 02 14:05:03 GMT 2022","Wed Nov 02 14:05:34 GMT 2022","30185","","Authenticated student test","","","","should change language",""
"passed","Wed Nov 02 14:00:39 GMT 2022","Wed Nov 02 14:00:54 GMT 2022","15429","","Create lessons","","","","should create lesson(text)",""
"passed","Wed Nov 02 13:59:18 GMT 2022","Wed Nov 02 13:59:24 GMT 2022","6295","","Invite user by 2 ways","","","","should invite by user menu",""
"passed","Wed Nov 02 14:04:19 GMT 2022","Wed Nov 02 14:04:22 GMT 2022","3076","","Search courses","","","","go to curriculums",""
"failed","Wed Nov 02 14:01:47 GMT 2022","Wed Nov 02 14:01:57 GMT 2022","10452","","Profile editing","","","","should assert profile page",""
"passed","Wed Nov 02 14:03:00 GMT 2022","Wed Nov 02 14:03:12 GMT 2022","11317","","Create team","","","","should create new team",""
"passed","Wed Nov 02 13:57:47 GMT 2022","Wed Nov 02 13:57:53 GMT 2022","6242","","Register user","","","","can generate a new email address and sign up",""
