"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Sun Nov 20 15:17:23 GMT 2022","Sun Nov 20 15:17:23 GMT 2022","1","","N. Clear all created learning items","","","","delete QA course group",""
"failed","Sun Nov 20 15:16:47 GMT 2022","Sun Nov 20 15:16:47 GMT 2022","436","","D. Create lessons","","","","should create lesson(text)",""
"failed","Sun Nov 20 15:16:41 GMT 2022","Sun Nov 20 15:16:42 GMT 2022","360","","C. Invite user by 2 ways","","","","should invite by user menu",""
"broken","Sun Nov 20 15:17:12 GMT 2022","Sun Nov 20 15:17:12 GMT 2022","389","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Sun Nov 20 15:16:34 GMT 2022","Sun Nov 20 15:16:37 GMT 2022","2461","","B. Register user","","","","can receive the confirmation email and extract the code",""
"broken","Sun Nov 20 15:17:16 GMT 2022","Sun Nov 20 15:17:16 GMT 2022","2","","L. Check student answers","","","","Check first answer",""
"failed","Sun Nov 20 15:16:34 GMT 2022","Sun Nov 20 15:16:34 GMT 2022","396","","B. Register user","","","","can generate a new email address and sign up",""
"skipped","Sun Nov 20 15:17:12 GMT 2022","Sun Nov 20 15:17:12 GMT 2022","1","","K. Search courses","","","","go to curriculums",""
"failed","Sun Nov 20 15:16:46 GMT 2022","Sun Nov 20 15:16:46 GMT 2022","419","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"broken","Sun Nov 20 15:16:57 GMT 2022","Sun Nov 20 15:16:58 GMT 2022","376","","G. Create course group","","","","should create curriculum",""
"failed","Sun Nov 20 15:16:42 GMT 2022","Sun Nov 20 15:16:42 GMT 2022","187","","C. Invite user by 2 ways","","","","accept invitation",""
"skipped","Sun Nov 20 15:17:23 GMT 2022","Sun Nov 20 15:17:23 GMT 2022","0","","N. Clear all created learning items","","","","delete QA course",""
"skipped","Sun Nov 20 15:16:27 GMT 2022","Sun Nov 20 15:16:27 GMT 2022","0","","A. Login test","","","","should move to login page and log in",""
"failed","Sun Nov 20 15:16:42 GMT 2022","Sun Nov 20 15:16:42 GMT 2022","380","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"broken","Sun Nov 20 15:17:09 GMT 2022","Sun Nov 20 15:17:09 GMT 2022","2","","J. Complete the course which we have created in previous tests","","","","should ",""
"broken","Sun Nov 20 15:17:04 GMT 2022","Sun Nov 20 15:17:05 GMT 2022","409","","I. Create team","","","","should create new team",""
"broken","Sun Nov 20 15:17:20 GMT 2022","Sun Nov 20 15:17:20 GMT 2022","2","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Sun Nov 20 15:16:50 GMT 2022","Sun Nov 20 15:16:51 GMT 2022","386","","E. Profile editing","","","","should assert profile page",""
"broken","Sun Nov 20 15:17:01 GMT 2022","Sun Nov 20 15:17:01 GMT 2022","364","","H. Create curriculum","","","","should create curriculum",""
"skipped","Sun Nov 20 15:17:12 GMT 2022","Sun Nov 20 15:17:12 GMT 2022","0","","K. Search courses","","","","search course by name",""
"failed","Sun Nov 20 15:16:42 GMT 2022","Sun Nov 20 15:16:42 GMT 2022","343","","C. Invite user by 2 ways","","","","delete invited user",""
"failed","Sun Nov 20 15:16:54 GMT 2022","Sun Nov 20 15:16:54 GMT 2022","397","","F. Create course","","","","should create course",""
"broken","Sun Nov 20 15:16:22 GMT 2022","Sun Nov 20 15:16:27 GMT 2022","5775","","A. Login test","","","","should show landing page",""
"broken","Sun Nov 20 15:17:23 GMT 2022","Sun Nov 20 15:17:23 GMT 2022","378","","N. Clear all created learning items","","","","delete QA lessons",""
"skipped","Sun Nov 20 15:17:23 GMT 2022","Sun Nov 20 15:17:23 GMT 2022","0","","N. Clear all created learning items","","","","delete QA curriculum",""
