"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 04 20:43:29 GMT 2022","Fri Nov 04 20:43:38 GMT 2022","8454","","Clear all created lerning items","","","","delete QA lessons",""
"failed","Fri Nov 04 20:35:47 GMT 2022","Fri Nov 04 20:36:22 GMT 2022","34620","","Invite user by 2 ways","","","","accept invitation",""
"passed","Fri Nov 04 20:41:35 GMT 2022","Fri Nov 04 20:41:39 GMT 2022","3930","","Search courses","","","","search course by name",""
"failed","Fri Nov 04 20:41:58 GMT 2022","Fri Nov 04 20:42:34 GMT 2022","35976","","Check student answers","","","","Check first answer",""
"passed","Fri Nov 04 20:41:44 GMT 2022","Fri Nov 04 20:41:45 GMT 2022","619","","Search curriculums","","","","go to curriculums and search them by name",""
"failed","Fri Nov 04 20:43:38 GMT 2022","Fri Nov 04 20:44:12 GMT 2022","34508","","Clear all created lerning items","","","","delete QA course",""
"passed","Fri Nov 04 20:41:27 GMT 2022","Fri Nov 04 20:41:32 GMT 2022","5110","","Search courses","","","","open and close course lists",""
"failed","Fri Nov 04 20:34:55 GMT 2022","Fri Nov 04 20:34:56 GMT 2022","1007","","Register user","","","","can generate a new email address and sign up",""
"failed","Fri Nov 04 20:38:46 GMT 2022","Fri Nov 04 20:38:59 GMT 2022","13319","","Create course","","","","should create course",""
"passed","Fri Nov 04 20:39:06 GMT 2022","Fri Nov 04 20:39:20 GMT 2022","13859","","Create course group","","","","should create curriculum",""
"failed","Fri Nov 04 20:34:56 GMT 2022","Fri Nov 04 20:34:56 GMT 2022","328","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Fri Nov 04 20:41:32 GMT 2022","Fri Nov 04 20:41:35 GMT 2022","2634","","Search courses","","","","select Started Finished and All courses",""
"failed","Fri Nov 04 20:35:42 GMT 2022","Fri Nov 04 20:35:47 GMT 2022","5390","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"passed","Fri Nov 04 20:36:59 GMT 2022","Fri Nov 04 20:37:30 GMT 2022","31290","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Fri Nov 04 20:34:39 GMT 2022","Fri Nov 04 20:34:43 GMT 2022","4736","","Login test","","","","should show landing page",""
"failed","Fri Nov 04 20:36:22 GMT 2022","Fri Nov 04 20:36:38 GMT 2022","16147","","Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Fri Nov 04 20:35:08 GMT 2022","Fri Nov 04 20:35:42 GMT 2022","34433","","Invite user by 2 ways","","","","should invite by user menu",""
"passed","Fri Nov 04 20:37:30 GMT 2022","Fri Nov 04 20:37:47 GMT 2022","17316","","Create lessons","","","","should create lesson(text)",""
"failed","Fri Nov 04 20:35:02 GMT 2022","Fri Nov 04 20:35:07 GMT 2022","5540","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Fri Nov 04 20:38:01 GMT 2022","Fri Nov 04 20:38:36 GMT 2022","35325","","Profile editing","","","","should assert profile page",""
"failed","Fri Nov 04 20:39:26 GMT 2022","Fri Nov 04 20:40:11 GMT 2022","44584","","Create curriculum","","","","should create curriculum",""
"passed","Fri Nov 04 20:34:43 GMT 2022","Fri Nov 04 20:34:47 GMT 2022","3321","","Login test","","","","should move to login page and log in",""
"failed","Fri Nov 04 20:44:12 GMT 2022","Fri Nov 04 20:44:48 GMT 2022","35592","","Clear all created lerning items","","","","delete QA curriculum",""
"passed","Fri Nov 04 20:41:39 GMT 2022","Fri Nov 04 20:41:42 GMT 2022","3178","","Search courses","","","","go to curriculums",""
"passed","Fri Nov 04 20:40:23 GMT 2022","Fri Nov 04 20:40:36 GMT 2022","13695","","Create team","","","","should create new team",""
"failed","Fri Nov 04 20:44:48 GMT 2022","Fri Nov 04 20:44:53 GMT 2022","5776","","Clear all created lerning items","","","","delete QA course group",""
"failed","Fri Nov 04 20:42:49 GMT 2022","Fri Nov 04 20:43:19 GMT 2022","30594","","Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Fri Nov 04 20:40:47 GMT 2022","Fri Nov 04 20:41:18 GMT 2022","30640","","Complete the course which we have created in previous tests","","","","should ",""
