"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Nov 26 10:35:55 GMT 2022","Sat Nov 26 10:35:55 GMT 2022","507","","G. Create course group","","","","should create course program",""
"failed","Sat Nov 26 10:35:46 GMT 2022","Sat Nov 26 10:35:46 GMT 2022","504","","E. Profile editing","","","","should assert profile page",""
"failed","Sat Nov 26 10:35:24 GMT 2022","Sat Nov 26 10:35:29 GMT 2022","4830","","B. Register user","","","","can receive the confirmation email and extract the code",""
"broken","Sat Nov 26 10:36:11 GMT 2022","Sat Nov 26 10:36:11 GMT 2022","2","","J. Complete the course which we have created in previous tests","","","","should ",""
"skipped","Sat Nov 26 10:35:15 GMT 2022","Sat Nov 26 10:35:15 GMT 2022","0","","A. Login test","","","","should move to login page and log in",""
"broken","Sat Nov 26 10:36:05 GMT 2022","Sat Nov 26 10:36:06 GMT 2022","564","","I. Create team","","","","should create new team",""
"failed","Sat Nov 26 10:35:23 GMT 2022","Sat Nov 26 10:35:24 GMT 2022","562","","B. Register user","","","","can generate a new email address and sign up",""
"broken","Sat Nov 26 10:36:20 GMT 2022","Sat Nov 26 10:36:20 GMT 2022","3","","L. Check student answers","","","","Check first answer",""
"broken","Sat Nov 26 10:36:25 GMT 2022","Sat Nov 26 10:36:25 GMT 2022","2","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"broken","Sat Nov 26 10:35:13 GMT 2022","Sat Nov 26 10:35:15 GMT 2022","2331","","A. Login test","","","","should show landing page",""
