"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Nov 10 09:03:35 GMT 2022","Thu Nov 10 09:03:48 GMT 2022","12987","","G. Create course group","","","","should create curriculum",""
"passed","Thu Nov 10 09:07:09 GMT 2022","Thu Nov 10 09:07:30 GMT 2022","20321","","N. Clear all created learning items","","","","delete QA lessons",""
"failed","Thu Nov 10 09:07:56 GMT 2022","Thu Nov 10 09:08:08 GMT 2022","11657","","N. Clear all created learning items","","","","delete QA course group",""
"failed","Thu Nov 10 09:04:31 GMT 2022","Thu Nov 10 09:05:05 GMT 2022","34566","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Thu Nov 10 09:00:28 GMT 2022","Thu Nov 10 09:00:32 GMT 2022","4178","","A. Login test","","","","should show landing page",""
"passed","Thu Nov 10 09:05:32 GMT 2022","Thu Nov 10 09:05:33 GMT 2022","839","","Search curriculums","","","","go to curriculums and search them by name",""
"passed","Thu Nov 10 09:01:54 GMT 2022","Thu Nov 10 09:02:29 GMT 2022","35124","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Thu Nov 10 09:05:13 GMT 2022","Thu Nov 10 09:05:19 GMT 2022","5423","","K. Search courses","","","","open and close course lists",""
"failed","Thu Nov 10 09:00:54 GMT 2022","Thu Nov 10 09:01:07 GMT 2022","12710","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Thu Nov 10 09:01:17 GMT 2022","Thu Nov 10 09:01:29 GMT 2022","12484","","C. Invite user by 2 ways","","","","delete invited user",""
"failed","Thu Nov 10 09:06:31 GMT 2022","Thu Nov 10 09:07:02 GMT 2022","31341","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Thu Nov 10 09:03:02 GMT 2022","Thu Nov 10 09:03:14 GMT 2022","11834","","E. Profile editing","","","","should assert profile page",""
"passed","Thu Nov 10 09:00:32 GMT 2022","Thu Nov 10 09:00:36 GMT 2022","3962","","A. Login test","","","","should move to login page and log in",""
"passed","Thu Nov 10 09:07:30 GMT 2022","Thu Nov 10 09:07:45 GMT 2022","14923","","N. Clear all created learning items","","","","delete QA course",""
"failed","Thu Nov 10 09:01:29 GMT 2022","Thu Nov 10 09:01:45 GMT 2022","15494","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Thu Nov 10 09:05:44 GMT 2022","Thu Nov 10 09:06:19 GMT 2022","35704","","L. Check student answers","","","","Check first answer",""
"passed","Thu Nov 10 09:05:26 GMT 2022","Thu Nov 10 09:05:29 GMT 2022","3778","","K. Search courses","","","","go to curriculums",""
"passed","Thu Nov 10 09:03:18 GMT 2022","Thu Nov 10 09:03:31 GMT 2022","13063","","F. Create course","","","","should create course",""
"failed","Thu Nov 10 09:00:41 GMT 2022","Thu Nov 10 09:00:47 GMT 2022","5954","","B. Register user","","","","can generate a new email address and sign up",""
"failed","Thu Nov 10 09:00:47 GMT 2022","Thu Nov 10 09:00:50 GMT 2022","2982","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Thu Nov 10 09:05:22 GMT 2022","Thu Nov 10 09:05:26 GMT 2022","3987","","K. Search courses","","","","search course by name",""
"passed","Thu Nov 10 09:03:53 GMT 2022","Thu Nov 10 09:04:07 GMT 2022","14152","","H. Create curriculum","","","","should create curriculum",""
"passed","Thu Nov 10 09:04:11 GMT 2022","Thu Nov 10 09:04:23 GMT 2022","12080","","I. Create team","","","","should create new team",""
"failed","Thu Nov 10 09:07:45 GMT 2022","Thu Nov 10 09:07:56 GMT 2022","11483","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Thu Nov 10 09:02:29 GMT 2022","Thu Nov 10 09:02:51 GMT 2022","21757","","D. Create lessons","","","","should create lesson(text)",""
"passed","Thu Nov 10 09:05:19 GMT 2022","Thu Nov 10 09:05:22 GMT 2022","2837","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Thu Nov 10 09:01:07 GMT 2022","Thu Nov 10 09:01:17 GMT 2022","10210","","C. Invite user by 2 ways","","","","accept invitation",""
