"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 23 11:08:32 GMT 2022","Wed Nov 23 11:08:35 GMT 2022","3819","","C. Invite user by 2 ways","","","","getting last email",""
"passed","Wed Nov 23 11:14:17 GMT 2022","Wed Nov 23 11:14:32 GMT 2022","15063","","N. Clear all created learning items","","","","delete QA course",""
"passed","Wed Nov 23 11:11:48 GMT 2022","Wed Nov 23 11:12:02 GMT 2022","13872","","G. Create course group","","","","should create curriculum",""
"passed","Wed Nov 23 11:07:50 GMT 2022","Wed Nov 23 11:07:54 GMT 2022","4877","","A. Login test","","","","should show landing page",""
"passed","Wed Nov 23 11:13:10 GMT 2022","Wed Nov 23 11:13:14 GMT 2022","3846","","K. Search courses","","","","select Started Finished and All courses",""
"passed","Wed Nov 23 11:10:30 GMT 2022","Wed Nov 23 11:10:51 GMT 2022","21140","","D. Create lessons","","","","should create lesson(text)",""
"passed","Wed Nov 23 11:07:54 GMT 2022","Wed Nov 23 11:07:58 GMT 2022","3360","","A. Login test","","","","should move to login page and log in",""
"passed","Wed Nov 23 11:08:06 GMT 2022","Wed Nov 23 11:08:12 GMT 2022","5892","","B. Register user","","","","can generate a new email address and sign up",""
"failed","Wed Nov 23 11:08:12 GMT 2022","Wed Nov 23 11:08:17 GMT 2022","4754","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 23 11:14:47 GMT 2022","Wed Nov 23 11:14:59 GMT 2022","12137","","N. Clear all created learning items","","","","delete QA course group",""
"passed","Wed Nov 23 11:09:53 GMT 2022","Wed Nov 23 11:10:30 GMT 2022","37336","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Wed Nov 23 11:08:23 GMT 2022","Wed Nov 23 11:08:32 GMT 2022","8675","","C. Invite user by 2 ways","","","","should invite by user menu",""
"failed","Wed Nov 23 11:11:07 GMT 2022","Wed Nov 23 11:11:20 GMT 2022","13062","","E. Profile editing","","","","should assert profile page",""
"failed","Wed Nov 23 11:09:18 GMT 2022","Wed Nov 23 11:09:34 GMT 2022","16432","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 23 11:12:08 GMT 2022","Wed Nov 23 11:12:23 GMT 2022","15051","","H. Create curriculum","","","","should create curriculum",""
"passed","Wed Nov 23 11:12:54 GMT 2022","Wed Nov 23 11:13:04 GMT 2022","10073","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Wed Nov 23 11:08:35 GMT 2022","Wed Nov 23 11:08:36 GMT 2022","320","","C. Invite user by 2 ways","","","","accept invitation",""
"failed","Wed Nov 23 11:08:36 GMT 2022","Wed Nov 23 11:09:18 GMT 2022","42069","","C. Invite user by 2 ways","","","","delete invited user",""
"passed","Wed Nov 23 11:12:30 GMT 2022","Wed Nov 23 11:12:43 GMT 2022","13277","","I. Create team","","","","should create new team",""
"passed","Wed Nov 23 11:13:31 GMT 2022","Wed Nov 23 11:13:39 GMT 2022","8241","","L. Check student answers","","","","Check first answer",""
"passed","Wed Nov 23 11:14:32 GMT 2022","Wed Nov 23 11:14:47 GMT 2022","14842","","N. Clear all created learning items","","","","delete QA curriculum",""
"passed","Wed Nov 23 11:14:00 GMT 2022","Wed Nov 23 11:14:17 GMT 2022","16636","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Wed Nov 23 11:13:17 GMT 2022","Wed Nov 23 11:13:20 GMT 2022","2753","","K. Search courses","","","","go to curriculums",""
"passed","Wed Nov 23 11:13:49 GMT 2022","Wed Nov 23 11:13:54 GMT 2022","5318","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Wed Nov 23 11:11:27 GMT 2022","Wed Nov 23 11:11:41 GMT 2022","14130","","F. Create course","","","","should create course",""
"passed","Wed Nov 23 11:13:14 GMT 2022","Wed Nov 23 11:13:17 GMT 2022","3064","","K. Search courses","","","","search course by name",""
