"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 11 08:24:47 GMT 2022","Fri Nov 11 08:24:51 GMT 2022","4222","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Fri Nov 11 08:25:29 GMT 2022","Fri Nov 11 08:25:59 GMT 2022","30252","","Search curriculums","","","","go to curriculums and search them by name",""
"failed","Fri Nov 11 08:26:20 GMT 2022","Fri Nov 11 08:26:55 GMT 2022","34124","","L. Check student answers","","","","Check first answer",""
"failed","Fri Nov 11 08:20:05 GMT 2022","Fri Nov 11 08:20:22 GMT 2022","16430","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Fri Nov 11 08:24:08 GMT 2022","Fri Nov 11 08:24:38 GMT 2022","30582","","J. Complete the course which we have created in previous tests","","","","should ",""
"passed","Fri Nov 11 08:23:45 GMT 2022","Fri Nov 11 08:23:59 GMT 2022","13516","","I. Create team","","","","should create new team",""
"passed","Fri Nov 11 08:24:51 GMT 2022","Fri Nov 11 08:24:54 GMT 2022","2512","","K. Search courses","","","","search course by name",""
"passed","Fri Nov 11 08:21:20 GMT 2022","Fri Nov 11 08:21:41 GMT 2022","20511","","D. Create lessons","","","","should create lesson(text)",""
"passed","Fri Nov 11 08:22:31 GMT 2022","Fri Nov 11 08:22:45 GMT 2022","13462","","G. Create course group","","","","should create curriculum",""
"passed","Fri Nov 11 08:20:43 GMT 2022","Fri Nov 11 08:21:20 GMT 2022","36874","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Fri Nov 11 08:18:22 GMT 2022","Fri Nov 11 08:18:29 GMT 2022","6782","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Fri Nov 11 08:18:11 GMT 2022","Fri Nov 11 08:18:14 GMT 2022","3181","","A. Login test","","","","should move to login page and log in",""
"failed","Fri Nov 11 08:19:14 GMT 2022","Fri Nov 11 08:19:24 GMT 2022","10290","","C. Invite user by 2 ways","","","","accept invitation",""
"failed","Fri Nov 11 08:21:55 GMT 2022","Fri Nov 11 08:22:08 GMT 2022","12573","","E. Profile editing","","","","should assert profile page",""
"failed","Fri Nov 11 08:27:08 GMT 2022","Fri Nov 11 08:27:39 GMT 2022","30500","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Fri Nov 11 08:28:46 GMT 2022","Fri Nov 11 08:28:58 GMT 2022","11862","","N. Clear all created learning items","","","","delete QA curriculum",""
"failed","Fri Nov 11 08:18:37 GMT 2022","Fri Nov 11 08:19:14 GMT 2022","36882","","C. Invite user by 2 ways","","","","should invite by user menu",""
"passed","Fri Nov 11 08:18:07 GMT 2022","Fri Nov 11 08:18:11 GMT 2022","4263","","A. Login test","","","","should show landing page",""
"failed","Fri Nov 11 08:19:24 GMT 2022","Fri Nov 11 08:20:05 GMT 2022","41130","","C. Invite user by 2 ways","","","","delete invited user",""
"failed","Fri Nov 11 08:24:54 GMT 2022","Fri Nov 11 08:25:26 GMT 2022","32397","","K. Search courses","","","","go to curriculums",""
"passed","Fri Nov 11 08:27:48 GMT 2022","Fri Nov 11 08:28:05 GMT 2022","16930","","N. Clear all created learning items","","","","delete QA lessons",""
"failed","Fri Nov 11 08:22:13 GMT 2022","Fri Nov 11 08:22:26 GMT 2022","12325","","F. Create course","","","","should create course",""
"failed","Fri Nov 11 08:28:58 GMT 2022","Fri Nov 11 08:29:09 GMT 2022","11454","","N. Clear all created learning items","","","","delete QA course group",""
"failed","Fri Nov 11 08:28:05 GMT 2022","Fri Nov 11 08:28:46 GMT 2022","41301","","N. Clear all created learning items","","","","delete QA course",""
"failed","Fri Nov 11 08:18:29 GMT 2022","Fri Nov 11 08:18:32 GMT 2022","2738","","B. Register user","","","","can receive the confirmation email and extract the code",""
"failed","Fri Nov 11 08:22:51 GMT 2022","Fri Nov 11 08:23:34 GMT 2022","43375","","H. Create curriculum","","","","should create curriculum",""
