"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Dec 03 14:19:48 GMT 2022","Sat Dec 03 14:19:48 GMT 2022","2","","L. Check student answers","","","","Check first answer",""
"skipped","Sat Dec 03 14:19:55 GMT 2022","Sat Dec 03 14:19:55 GMT 2022","0","","N. Clear all created learning items","","","","delete QA course",""
"broken","Sat Dec 03 14:19:37 GMT 2022","Sat Dec 03 14:19:37 GMT 2022","386","","I. Create team","","","","should create new team",""
"broken","Sat Dec 03 14:19:02 GMT 2022","Sat Dec 03 14:19:04 GMT 2022","1732","","A. Login test","","","","should show landing page",""
"broken","Sat Dec 03 14:19:33 GMT 2022","Sat Dec 03 14:19:33 GMT 2022","328","","H. Create curriculum","","","","should create curriculum",""
"skipped","Sat Dec 03 14:19:55 GMT 2022","Sat Dec 03 14:19:55 GMT 2022","1","","N. Clear all created learning items","","","","delete QA course group",""
"broken","Sat Dec 03 14:19:55 GMT 2022","Sat Dec 03 14:19:55 GMT 2022","339","","N. Clear all created learning items","","","","delete QA lessons",""
"failed","Sat Dec 03 14:19:26 GMT 2022","Sat Dec 03 14:19:26 GMT 2022","320","","F. Create course","","","","should create course",""
"broken","Sat Dec 03 14:19:29 GMT 2022","Sat Dec 03 14:19:30 GMT 2022","372","","G. Create course group","","","","should create course program",""
"failed","Sat Dec 03 14:19:22 GMT 2022","Sat Dec 03 14:19:23 GMT 2022","361","","E. Profile editing","","","","should assert profile page",""
"broken","Sat Dec 03 14:19:41 GMT 2022","Sat Dec 03 14:19:41 GMT 2022","2","","J. Complete the course which we have created in previous tests","","","","should ",""
"skipped","Sat Dec 03 14:19:04 GMT 2022","Sat Dec 03 14:19:04 GMT 2022","0","","A. Login test","","","","should move to login page and log in",""
"failed","Sat Dec 03 14:19:18 GMT 2022","Sat Dec 03 14:19:18 GMT 2022","353","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Sat Dec 03 14:19:18 GMT 2022","Sat Dec 03 14:19:19 GMT 2022","417","","D. Create lessons","","","","should create lesson(text)",""
"failed","Sat Dec 03 14:19:10 GMT 2022","Sat Dec 03 14:19:11 GMT 2022","432","","B. Register user","","","","can generate a new email address and sign up",""
"skipped","Sat Dec 03 14:19:55 GMT 2022","Sat Dec 03 14:19:55 GMT 2022","0","","N. Clear all created learning items","","","","delete QA curriculum",""
"broken","Sat Dec 03 14:19:52 GMT 2022","Sat Dec 03 14:19:52 GMT 2022","1","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
