"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 02 14:36:13 GMT 2022","Wed Nov 02 14:36:30 GMT 2022","16624","","Invite user by 2 ways","","","","should invite by admin tools",""
"passed","Wed Nov 02 14:40:34 GMT 2022","Wed Nov 02 14:40:49 GMT 2022","15741","","Create curriculum","","","","should create curriculum",""
"passed","Wed Nov 02 14:32:40 GMT 2022","Wed Nov 02 14:32:44 GMT 2022","3796","","Login test","","","","should move to login page and log in",""
"passed","Wed Nov 02 14:32:34 GMT 2022","Wed Nov 02 14:32:40 GMT 2022","6377","","Login test","","","","should show landing page",""
"passed","Wed Nov 02 14:41:41 GMT 2022","Wed Nov 02 14:41:47 GMT 2022","5114","","Search courses","","","","open and close course lists",""
"passed","Wed Nov 02 14:41:47 GMT 2022","Wed Nov 02 14:41:50 GMT 2022","2975","","Search courses","","","","select Started Finished and All courses",""
"passed","Wed Nov 02 14:41:54 GMT 2022","Wed Nov 02 14:41:58 GMT 2022","3556","","Search courses","","","","go to curriculums",""
"failed","Wed Nov 02 14:33:01 GMT 2022","Wed Nov 02 14:34:03 GMT 2022","61423","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 02 14:41:23 GMT 2022","Wed Nov 02 14:41:33 GMT 2022","10122","","Complete the course which we have created in previous tests","","","","should ",""
"passed","Wed Nov 02 14:38:09 GMT 2022","Wed Nov 02 14:38:32 GMT 2022","23153","","Create lessons","","","","should create lesson(text)",""
"failed","Wed Nov 02 14:38:57 GMT 2022","Wed Nov 02 14:39:33 GMT 2022","36383","","Profile editing","","","","should assert profile page",""
"failed","Wed Nov 02 14:34:32 GMT 2022","Wed Nov 02 14:35:06 GMT 2022","34740","","Invite user by 2 ways","","","","should invite by user menu",""
"passed","Wed Nov 02 14:32:53 GMT 2022","Wed Nov 02 14:33:01 GMT 2022","7860","","Register user","","","","can generate a new email address and sign up",""
"failed","Wed Nov 02 14:37:02 GMT 2022","Wed Nov 02 14:38:09 GMT 2022","67071","","Create lessons","","","","should create lesson(checkbox + radio)",""
"passed","Wed Nov 02 14:39:46 GMT 2022","Wed Nov 02 14:40:02 GMT 2022","16098","","Create course","","","","should create course",""
"skipped","Wed Nov 02 14:43:55 GMT 2022","Wed Nov 02 14:43:55 GMT 2022","0","","Clear all created lerning items","","","","delete QA curriculum",""
"passed","Wed Nov 02 14:41:50 GMT 2022","Wed Nov 02 14:41:54 GMT 2022","4766","","Search courses","","","","search course by name",""
"passed","Wed Nov 02 14:43:33 GMT 2022","Wed Nov 02 14:43:43 GMT 2022","10361","","Clear all created lerning items","","","","delete QA lessons",""
"passed","Wed Nov 02 14:34:25 GMT 2022","Wed Nov 02 14:34:32 GMT 2022","6662","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Wed Nov 02 14:42:17 GMT 2022","Wed Nov 02 14:42:34 GMT 2022","17126","","Check student answers","","","","Check first answer",""
"passed","Wed Nov 02 14:40:10 GMT 2022","Wed Nov 02 14:40:25 GMT 2022","14912","","Create course group","","","","should create curriculum",""
"failed","Wed Nov 02 14:35:06 GMT 2022","Wed Nov 02 14:35:42 GMT 2022","36002","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"broken","Wed Nov 02 14:43:43 GMT 2022","Wed Nov 02 14:43:55 GMT 2022","11583","","Clear all created lerning items","","","","delete QA course",""
"passed","Wed Nov 02 14:35:42 GMT 2022","Wed Nov 02 14:36:13 GMT 2022","30633","","Invite user by 2 ways","","","","accept invitation",""
"failed","Wed Nov 02 14:42:47 GMT 2022","Wed Nov 02 14:43:20 GMT 2022","33438","","Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Wed Nov 02 14:40:58 GMT 2022","Wed Nov 02 14:41:12 GMT 2022","14221","","Create team","","","","should create new team",""
"passed","Wed Nov 02 14:42:01 GMT 2022","Wed Nov 02 14:42:01 GMT 2022","819","","Search curriculums","","","","go to curriculums and search them by name",""
"skipped","Wed Nov 02 14:43:55 GMT 2022","Wed Nov 02 14:43:55 GMT 2022","1","","Clear all created lerning items","","","","delete QA course group",""
