"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Mon Nov 07 09:35:39 GMT 2022","Mon Nov 07 09:36:14 GMT 2022","34170","","Invite user by 2 ways","","","","should invite by user menu",""
"failed","Mon Nov 07 09:45:35 GMT 2022","Mon Nov 07 09:46:11 GMT 2022","35457","","Clear all created lerning items","","","","delete QA curriculum",""
"failed","Mon Nov 07 09:40:28 GMT 2022","Mon Nov 07 09:41:11 GMT 2022","43283","","Create curriculum","","","","should create curriculum",""
"passed","Mon Nov 07 09:42:36 GMT 2022","Mon Nov 07 09:42:39 GMT 2022","2990","","Search courses","","","","go to curriculums",""
"passed","Mon Nov 07 09:35:12 GMT 2022","Mon Nov 07 09:35:16 GMT 2022","4099","","Login test","","","","should show landing page",""
"failed","Mon Nov 07 09:35:28 GMT 2022","Mon Nov 07 09:35:28 GMT 2022","414","","Register user","","","","can receive the confirmation email and extract the code",""
"passed","Mon Nov 07 09:42:29 GMT 2022","Mon Nov 07 09:42:32 GMT 2022","2505","","Search courses","","","","select Started Finished and All courses",""
"failed","Mon Nov 07 09:46:11 GMT 2022","Mon Nov 07 09:46:16 GMT 2022","5746","","Clear all created lerning items","","","","delete QA course group",""
"failed","Mon Nov 07 09:44:23 GMT 2022","Mon Nov 07 09:45:00 GMT 2022","36275","","Clear all created lerning items","","","","delete QA lessons",""
"failed","Mon Nov 07 09:41:45 GMT 2022","Mon Nov 07 09:42:15 GMT 2022","30521","","Complete the course which we have created in previous tests","","","","should ",""
"failed","Mon Nov 07 09:36:19 GMT 2022","Mon Nov 07 09:36:54 GMT 2022","34531","","Invite user by 2 ways","","","","accept invitation",""
"passed","Mon Nov 07 09:41:23 GMT 2022","Mon Nov 07 09:41:35 GMT 2022","12547","","Create team","","","","should create new team",""
"failed","Mon Nov 07 09:35:27 GMT 2022","Mon Nov 07 09:35:28 GMT 2022","1163","","Register user","","","","can generate a new email address and sign up",""
"failed","Mon Nov 07 09:39:50 GMT 2022","Mon Nov 07 09:40:03 GMT 2022","12160","","Create course","","","","should create course",""
"failed","Mon Nov 07 09:38:08 GMT 2022","Mon Nov 07 09:38:48 GMT 2022","39869","","Create lessons","","","","should create lesson(text)",""
"passed","Mon Nov 07 09:42:24 GMT 2022","Mon Nov 07 09:42:29 GMT 2022","4982","","Search courses","","","","open and close course lists",""
"failed","Mon Nov 07 09:35:34 GMT 2022","Mon Nov 07 09:35:39 GMT 2022","5174","","Invite user by 2 ways","","","","can generate a new email address",""
"failed","Mon Nov 07 09:42:54 GMT 2022","Mon Nov 07 09:43:30 GMT 2022","35802","","Check student answers","","","","Check first answer",""
"passed","Mon Nov 07 09:42:41 GMT 2022","Mon Nov 07 09:42:42 GMT 2022","951","","Search curriculums","","","","go to curriculums and search them by name",""
"failed","Mon Nov 07 09:45:00 GMT 2022","Mon Nov 07 09:45:35 GMT 2022","35430","","Clear all created lerning items","","","","delete QA course",""
"failed","Mon Nov 07 09:43:44 GMT 2022","Mon Nov 07 09:44:14 GMT 2022","30669","","Assert answers were checked by teacher","","","","assert that answers were created",""
"failed","Mon Nov 07 09:37:30 GMT 2022","Mon Nov 07 09:38:08 GMT 2022","38334","","Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Mon Nov 07 09:36:14 GMT 2022","Mon Nov 07 09:36:19 GMT 2022","5647","","Invite user by 2 ways","","","","can receive the confirmation email and extract the code",""
"failed","Mon Nov 07 09:39:05 GMT 2022","Mon Nov 07 09:39:41 GMT 2022","36074","","Profile editing","","","","should assert profile page",""
"passed","Mon Nov 07 09:35:16 GMT 2022","Mon Nov 07 09:35:19 GMT 2022","3241","","Login test","","","","should move to login page and log in",""
"passed","Mon Nov 07 09:42:32 GMT 2022","Mon Nov 07 09:42:36 GMT 2022","3758","","Search courses","","","","search course by name",""
"passed","Mon Nov 07 09:40:09 GMT 2022","Mon Nov 07 09:40:22 GMT 2022","12941","","Create course group","","","","should create curriculum",""
"failed","Mon Nov 07 09:36:54 GMT 2022","Mon Nov 07 09:37:10 GMT 2022","15883","","Invite user by 2 ways","","","","should invite by admin tools",""
