"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Nov 23 14:36:06 GMT 2022","Wed Nov 23 14:36:47 GMT 2022","40642","","N. Clear all created learning items","","","","delete QA course",""
"passed","Wed Nov 23 14:28:29 GMT 2022","Wed Nov 23 14:28:33 GMT 2022","4564","","A. Login test","","","","should show landing page",""
"failed","Wed Nov 23 14:36:58 GMT 2022","Wed Nov 23 14:37:09 GMT 2022","11181","","N. Clear all created learning items","","","","delete QA course group",""
"failed","Wed Nov 23 14:29:06 GMT 2022","Wed Nov 23 14:29:06 GMT 2022","215","","C. Invite user by 2 ways","","","","accept invitation",""
"passed","Wed Nov 23 14:28:33 GMT 2022","Wed Nov 23 14:28:36 GMT 2022","2952","","A. Login test","","","","should move to login page and log in",""
"failed","Wed Nov 23 14:33:39 GMT 2022","Wed Nov 23 14:34:11 GMT 2022","32131","","K. Search courses","","","","go to curriculums",""
"passed","Wed Nov 23 14:30:13 GMT 2022","Wed Nov 23 14:30:46 GMT 2022","32902","","D. Create lessons","","","","should create lesson(checkbox + radio)",""
"failed","Wed Nov 23 14:29:03 GMT 2022","Wed Nov 23 14:29:06 GMT 2022","2731","","C. Invite user by 2 ways","","","","getting last email",""
"passed","Wed Nov 23 14:28:56 GMT 2022","Wed Nov 23 14:29:03 GMT 2022","7292","","C. Invite user by 2 ways","","","","should invite by user menu",""
"failed","Wed Nov 23 14:35:11 GMT 2022","Wed Nov 23 14:35:41 GMT 2022","30516","","M. Assert answers were checked by teacher","","","","assert that answers were created",""
"passed","Wed Nov 23 14:35:49 GMT 2022","Wed Nov 23 14:36:06 GMT 2022","16606","","N. Clear all created learning items","","","","delete QA lessons",""
"passed","Wed Nov 23 14:28:43 GMT 2022","Wed Nov 23 14:28:48 GMT 2022","4859","","B. Register user","","","","can generate a new email address and sign up",""
"passed","Wed Nov 23 14:33:33 GMT 2022","Wed Nov 23 14:33:37 GMT 2022","4132","","K. Search courses","","","","select Started Finished and All courses",""
"failed","Wed Nov 23 14:36:47 GMT 2022","Wed Nov 23 14:36:58 GMT 2022","11510","","N. Clear all created learning items","","","","delete QA curriculum",""
"failed","Wed Nov 23 14:32:48 GMT 2022","Wed Nov 23 14:33:23 GMT 2022","34685","","J. Complete the course which we have created in previous tests","","","","should ",""
"failed","Wed Nov 23 14:34:26 GMT 2022","Wed Nov 23 14:34:58 GMT 2022","32492","","L. Check student answers","","","","Check first answer",""
"failed","Wed Nov 23 14:31:35 GMT 2022","Wed Nov 23 14:31:46 GMT 2022","11196","","F. Create course","","","","should create course",""
"passed","Wed Nov 23 14:32:28 GMT 2022","Wed Nov 23 14:32:40 GMT 2022","11574","","I. Create team","","","","should create new team",""
"passed","Wed Nov 23 14:32:09 GMT 2022","Wed Nov 23 14:32:23 GMT 2022","13839","","H. Create curriculum","","","","should create curriculum",""
"failed","Wed Nov 23 14:28:48 GMT 2022","Wed Nov 23 14:28:51 GMT 2022","3440","","B. Register user","","","","can receive the confirmation email and extract the code",""
"passed","Wed Nov 23 14:33:37 GMT 2022","Wed Nov 23 14:33:39 GMT 2022","2468","","K. Search courses","","","","search course by name",""
"passed","Wed Nov 23 14:30:46 GMT 2022","Wed Nov 23 14:31:05 GMT 2022","19718","","D. Create lessons","","","","should create lesson(text)",""
"failed","Wed Nov 23 14:29:44 GMT 2022","Wed Nov 23 14:29:59 GMT 2022","14697","","C. Invite user by 2 ways","","","","should invite by admin tools",""
"failed","Wed Nov 23 14:31:18 GMT 2022","Wed Nov 23 14:31:30 GMT 2022","11702","","E. Profile editing","","","","should assert profile page",""
"passed","Wed Nov 23 14:31:51 GMT 2022","Wed Nov 23 14:32:04 GMT 2022","12725","","G. Create course group","","","","should create curriculum",""
"failed","Wed Nov 23 14:29:06 GMT 2022","Wed Nov 23 14:29:44 GMT 2022","37433","","C. Invite user by 2 ways","","","","delete invited user",""
